"","IGFNS1_aligned.bam"
"ENSRNOG00000066972",0
"ENSRNOG00000065700",0
"ENSRNOG00000049190",0
"ENSRNOG00000065336",33
"ENSRNOG00000057889",0
"ENSRNOG00000019206",0
"ENSRNOG00000011931",3805
"ENSRNOG00000065087",0
"ENSRNOG00000071194",67
"ENSRNOG00000037556",308
"ENSRNOG00000069523",0
"ENSRNOG00000063248",0
"ENSRNOG00000069498",0
"ENSRNOG00000064406",0
"ENSRNOG00000068492",20
"ENSRNOG00000052236",62
"ENSRNOG00000064058",0
"ENSRNOG00000068138",1
"ENSRNOG00000062480",4
"ENSRNOG00000048219",0
"ENSRNOG00000063331",0
"ENSRNOG00000012301",1
"ENSRNOG00000070848",182
"ENSRNOG00000059992",0
"ENSRNOG00000042899",0
"ENSRNOG00000067858",1
"ENSRNOG00000013160",1966
"ENSRNOG00000024077",132
"ENSRNOG00000069496",0
"ENSRNOG00000020456",3044
"ENSRNOG00000019802",317
"ENSRNOG00000065781",58
"ENSRNOG00000061992",1
"ENSRNOG00000063059",0
"ENSRNOG00000062668",20
"ENSRNOG00000012806",1756
"ENSRNOG00000070914",143
"ENSRNOG00000019497",4781
"ENSRNOG00000036784",4
"ENSRNOG00000045545",15
"ENSRNOG00000064214",129
"ENSRNOG00000037331",2
"ENSRNOG00000054403",0
"ENSRNOG00000063616",49
"ENSRNOG00000062784",42
"ENSRNOG00000020774",590
"ENSRNOG00000064412",58
"ENSRNOG00000037897",455
"ENSRNOG00000067637",7
"ENSRNOG00000062989",2
"ENSRNOG00000015557",0
"ENSRNOG00000070647",0
"ENSRNOG00000042528",1
"ENSRNOG00000065143",0
"ENSRNOG00000016831",29143
"ENSRNOG00000024280",0
"ENSRNOG00000062309",0
"ENSRNOG00000066149",0
"ENSRNOG00000038101",0
"ENSRNOG00000070762",0
"ENSRNOG00000063199",0
"ENSRNOG00000055683",589
"ENSRNOG00000056228",360
"ENSRNOG00000068057",0
"ENSRNOG00000070110",0
"ENSRNOG00000067051",0
"ENSRNOG00000028743",0
"ENSRNOG00000067556",17
"ENSRNOG00000062923",0
"ENSRNOG00000065617",0
"ENSRNOG00000066584",1
"ENSRNOG00000071129",7
"ENSRNOG00000013925",628
"ENSRNOG00000028273",7
"ENSRNOG00000055310",0
"ENSRNOG00000070853",8
"ENSRNOG00000065047",0
"ENSRNOG00000023233",302
"ENSRNOG00000034075",0
"ENSRNOG00000055312",2
"ENSRNOG00000070548",0
"ENSRNOG00000014341",681
"ENSRNOG00000069950",1
"ENSRNOG00000020543",731
"ENSRNOG00000020298",2572
"ENSRNOG00000018255",3717
"ENSRNOG00000070075",0
"ENSRNOG00000066399",5263
"ENSRNOG00000060725",0
"ENSRNOG00000021000",14
"ENSRNOG00000062617",0
"ENSRNOG00000062327",397
"ENSRNOG00000015876",0
"ENSRNOG00000016286",1
"ENSRNOG00000070318",2
"ENSRNOG00000070963",6
"ENSRNOG00000034061",0
"ENSRNOG00000033729",365
"ENSRNOG00000052677",0
"ENSRNOG00000017386",0
"ENSRNOG00000063011",1
"ENSRNOG00000070623",0
"ENSRNOG00000067477",14
"ENSRNOG00000020716",5635
"ENSRNOG00000066188",0
"ENSRNOG00000065495",0
"ENSRNOG00000018402",0
"ENSRNOG00000011488",104
"ENSRNOG00000068145",24
"ENSRNOG00000067525",44
"ENSRNOG00000066657",0
"ENSRNOG00000015441",368
"ENSRNOG00000071003",41
"ENSRNOG00000067263",0
"ENSRNOG00000047057",0
"ENSRNOG00000049826",0
"ENSRNOG00000020412",4259
"ENSRNOG00000065957",171
"ENSRNOG00000016923",3879
"ENSRNOG00000066567",320
"ENSRNOG00000018405",0
"ENSRNOG00000010938",0
"ENSRNOG00000065260",76
"ENSRNOG00000068883",0
"ENSRNOG00000063165",0
"ENSRNOG00000065394",1
"ENSRNOG00000014318",0
"ENSRNOG00000011029",2853
"ENSRNOG00000069309",0
"ENSRNOG00000017331",0
"ENSRNOG00000015239",865
"ENSRNOG00000069539",357
"ENSRNOG00000016857",0
"ENSRNOG00000018426",2
"ENSRNOG00000020110",1202
"ENSRNOG00000012084",5330
"ENSRNOG00000033813",0
"ENSRNOG00000068378",0
"ENSRNOG00000046652",324
"ENSRNOG00000013770",2
"ENSRNOG00000024961",89
"ENSRNOG00000017341",0
"ENSRNOG00000011672",0
"ENSRNOG00000017673",127
"ENSRNOG00000032150",1
"ENSRNOG00000066542",1
"ENSRNOG00000064968",0
"ENSRNOG00000018356",403
"ENSRNOG00000017344",0
"ENSRNOG00000018287",1
"ENSRNOG00000023753",376
"ENSRNOG00000068886",0
"ENSRNOG00000030932",151
"ENSRNOG00000018761",8772
"ENSRNOG00000066496",0
"ENSRNOG00000066261",0
"ENSRNOG00000062876",18
"ENSRNOG00000069274",70
"ENSRNOG00000070624",8
"ENSRNOG00000030160",26
"ENSRNOG00000069633",838
"ENSRNOG00000032946",10
"ENSRNOG00000055877",2
"ENSRNOG00000025088",0
"ENSRNOG00000020743",19
"ENSRNOG00000020281",1
"ENSRNOG00000066177",0
"ENSRNOG00000012362",0
"ENSRNOG00000014303",1200
"ENSRNOG00000018454",58
"ENSRNOG00000052023",0
"ENSRNOG00000020531",95
"ENSRNOG00000019544",498
"ENSRNOG00000020477",259
"ENSRNOG00000033414",0
"ENSRNOG00000023549",281
"ENSRNOG00000063696",1
"ENSRNOG00000070385",25
"ENSRNOG00000021096",449
"ENSRNOG00000021149",0
"ENSRNOG00000064236",0
"ENSRNOG00000022796",42
"ENSRNOG00000029784",1025
"ENSRNOG00000018885",625
"ENSRNOG00000065743",0
"ENSRNOG00000068428",0
"ENSRNOG00000063852",203
"ENSRNOG00000048138",159
"ENSRNOG00000063320",0
"ENSRNOG00000017982",0
"ENSRNOG00000019306",11
"ENSRNOG00000018440",675
"ENSRNOG00000029082",945
"ENSRNOG00000021104",6603
"ENSRNOG00000011451",46
"ENSRNOG00000046080",0
"ENSRNOG00000017254",1136
"ENSRNOG00000020117",476
"ENSRNOG00000050995",126
"ENSRNOG00000054854",508
"ENSRNOG00000015503",2
"ENSRNOG00000021003",448
"ENSRNOG00000020274",142
"ENSRNOG00000069173",2
"ENSRNOG00000068815",0
"ENSRNOG00000067287",0
"ENSRNOG00000065528",709
"ENSRNOG00000020899",0
"ENSRNOG00000015919",0
"ENSRNOG00000022701",20
"ENSRNOG00000058039",41345
"ENSRNOG00000018556",312
"ENSRNOG00000065206",27
"ENSRNOG00000042741",2
"ENSRNOG00000028137",4123
"ENSRNOG00000051102",543
"ENSRNOG00000019770",88
"ENSRNOG00000010983",0
"ENSRNOG00000020296",283
"ENSRNOG00000022640",5
"ENSRNOG00000029805",209
"ENSRNOG00000066726",0
"ENSRNOG00000017601",159
"ENSRNOG00000027811",0
"ENSRNOG00000016090",1033
"ENSRNOG00000045560",1
"ENSRNOG00000049596",0
"ENSRNOG00000020651",1886
"ENSRNOG00000065330",7
"ENSRNOG00000016679",2
"ENSRNOG00000049445",0
"ENSRNOG00000017379",0
"ENSRNOG00000071114",0
"ENSRNOG00000018350",0
"ENSRNOG00000028992",3303
"ENSRNOG00000068837",0
"ENSRNOG00000036653",1
"ENSRNOG00000019838",542
"ENSRNOG00000068048",690
"ENSRNOG00000019549",1200
"ENSRNOG00000011151",484
"ENSRNOG00000022189",181
"ENSRNOG00000064154",1
"ENSRNOG00000062996",3
"ENSRNOG00000015526",0
"ENSRNOG00000020762",2687
"ENSRNOG00000023318",7
"ENSRNOG00000066701",53
"ENSRNOG00000053075",45
"ENSRNOG00000012874",1192
"ENSRNOG00000068069",0
"ENSRNOG00000056069",618
"ENSRNOG00000048424",221
"ENSRNOG00000024257",18
"ENSRNOG00000065214",16
"ENSRNOG00000064813",0
"ENSRNOG00000067015",0
"ENSRNOG00000011895",454
"ENSRNOG00000023659",0
"ENSRNOG00000070807",0
"ENSRNOG00000065154",0
"ENSRNOG00000009791",0
"ENSRNOG00000017659",0
"ENSRNOG00000020777",342
"ENSRNOG00000016266",401
"ENSRNOG00000017839",701
"ENSRNOG00000018537",0
"ENSRNOG00000068551",0
"ENSRNOG00000017918",32
"ENSRNOG00000016381",206
"ENSRNOG00000020736",207
"ENSRNOG00000063010",0
"ENSRNOG00000069056",132
"ENSRNOG00000065375",0
"ENSRNOG00000023985",234
"ENSRNOG00000016041",1
"ENSRNOG00000019376",246
"ENSRNOG00000017456",0
"ENSRNOG00000008815",255
"ENSRNOG00000016722",3936
"ENSRNOG00000048397",244
"ENSRNOG00000017728",384
"ENSRNOG00000020783",19
"ENSRNOG00000067450",1329
"ENSRNOG00000015552",353
"ENSRNOG00000025819",0
"ENSRNOG00000016919",2267
"ENSRNOG00000018955",0
"ENSRNOG00000064421",4
"ENSRNOG00000019106",1614
"ENSRNOG00000064814",1
"ENSRNOG00000010959",185
"ENSRNOG00000021474",0
"ENSRNOG00000032940",0
"ENSRNOG00000043512",3
"ENSRNOG00000028274",2153
"ENSRNOG00000024410",296
"ENSRNOG00000015527",0
"ENSRNOG00000010017",464
"ENSRNOG00000050015",13
"ENSRNOG00000047692",90
"ENSRNOG00000060431",0
"ENSRNOG00000065271",0
"ENSRNOG00000070291",0
"ENSRNOG00000068975",0
"ENSRNOG00000020304",1522
"ENSRNOG00000017418",5514
"ENSRNOG00000012369",1
"ENSRNOG00000036625",0
"ENSRNOG00000021946",0
"ENSRNOG00000038497",0
"ENSRNOG00000055424",4
"ENSRNOG00000024746",0
"ENSRNOG00000014450",1324
"ENSRNOG00000067065",2844
"ENSRNOG00000037298",15
"ENSRNOG00000025247",0
"ENSRNOG00000062496",0
"ENSRNOG00000023151",1
"ENSRNOG00000048663",0
"ENSRNOG00000016825",95
"ENSRNOG00000024737",2394
"ENSRNOG00000013624",141
"ENSRNOG00000022610",0
"ENSRNOG00000065850",0
"ENSRNOG00000070456",0
"ENSRNOG00000020325",1037
"ENSRNOG00000019854",0
"ENSRNOG00000015413",306
"ENSRNOG00000016897",0
"ENSRNOG00000037690",350
"ENSRNOG00000067174",0
"ENSRNOG00000014330",1139
"ENSRNOG00000069494",0
"ENSRNOG00000026419",1
"ENSRNOG00000013223",494
"ENSRNOG00000065958",0
"ENSRNOG00000046112",63
"ENSRNOG00000027264",513
"ENSRNOG00000032798",469
"ENSRNOG00000019319",1690
"ENSRNOG00000018603",227
"ENSRNOG00000032817",0
"ENSRNOG00000027422",561
"ENSRNOG00000020763",1282
"ENSRNOG00000064249",0
"ENSRNOG00000049505",476
"ENSRNOG00000059408",1251
"ENSRNOG00000048250",570
"ENSRNOG00000064870",0
"ENSRNOG00000028891",35
"ENSRNOG00000019959",10
"ENSRNOG00000020452",1761
"ENSRNOG00000050224",426
"ENSRNOG00000031562",0
"ENSRNOG00000013439",0
"ENSRNOG00000014916",3295
"ENSRNOG00000033196",2
"ENSRNOG00000020263",1
"ENSRNOG00000058277",3
"ENSRNOG00000051197",4493
"ENSRNOG00000071074",0
"ENSRNOG00000068712",0
"ENSRNOG00000020947",240
"ENSRNOG00000020597",191
"ENSRNOG00000068594",0
"ENSRNOG00000017826",686
"ENSRNOG00000013506",615
"ENSRNOG00000014277",629
"ENSRNOG00000012641",1692
"ENSRNOG00000040300",0
"ENSRNOG00000015675",0
"ENSRNOG00000050206",1
"ENSRNOG00000063249",0
"ENSRNOG00000012002",7309
"ENSRNOG00000012788",1744
"ENSRNOG00000070758",0
"ENSRNOG00000070086",1
"ENSRNOG00000017873",0
"ENSRNOG00000020532",72
"ENSRNOG00000019418",10
"ENSRNOG00000070971",14
"ENSRNOG00000031178",0
"ENSRNOG00000042308",77
"ENSRNOG00000012574",251
"ENSRNOG00000047040",1
"ENSRNOG00000001500",380
"ENSRNOG00000016737",0
"ENSRNOG00000019413",97
"ENSRNOG00000068445",1222
"ENSRNOG00000015844",1889
"ENSRNOG00000068953",131
"ENSRNOG00000047703",0
"ENSRNOG00000038276",0
"ENSRNOG00000063034",0
"ENSRNOG00000067884",0
"ENSRNOG00000017963",264
"ENSRNOG00000064966",1
"ENSRNOG00000019532",2075
"ENSRNOG00000015217",717
"ENSRNOG00000016267",66
"ENSRNOG00000021510",2
"ENSRNOG00000059330",0
"ENSRNOG00000020425",949
"ENSRNOG00000064833",2
"ENSRNOG00000017383",892
"ENSRNOG00000019161",535
"ENSRNOG00000047526",498
"ENSRNOG00000069479",0
"ENSRNOG00000028041",0
"ENSRNOG00000016462",395
"ENSRNOG00000067828",4
"ENSRNOG00000010664",178
"ENSRNOG00000019424",0
"ENSRNOG00000016790",866
"ENSRNOG00000039730",690
"ENSRNOG00000014902",234
"ENSRNOG00000020949",7
"ENSRNOG00000066044",0
"ENSRNOG00000013358",41
"ENSRNOG00000049259",364
"ENSRNOG00000023091",91
"ENSRNOG00000015860",1
"ENSRNOG00000018517",275
"ENSRNOG00000001499",5
"ENSRNOG00000050554",34
"ENSRNOG00000021206",326
"ENSRNOG00000065183",0
"ENSRNOG00000050223",486
"ENSRNOG00000011191",0
"ENSRNOG00000030281",0
"ENSRNOG00000069921",358
"ENSRNOG00000018514",0
"ENSRNOG00000016054",4307
"ENSRNOG00000020956",1039
"ENSRNOG00000001501",837
"ENSRNOG00000018512",0
"ENSRNOG00000020417",778
"ENSRNOG00000063413",0
"ENSRNOG00000069434",8
"ENSRNOG00000013877",1294
"ENSRNOG00000064721",1186
"ENSRNOG00000036648",0
"ENSRNOG00000018878",677
"ENSRNOG00000020410",3
"ENSRNOG00000014852",408
"ENSRNOG00000037715",414
"ENSRNOG00000065723",0
"ENSRNOG00000063597",0
"ENSRNOG00000064980",7
"ENSRNOG00000020793",794
"ENSRNOG00000047145",256
"ENSRNOG00000052304",0
"ENSRNOG00000065613",0
"ENSRNOG00000019442",258
"ENSRNOG00000015152",0
"ENSRNOG00000066612",1
"ENSRNOG00000016935",1511
"ENSRNOG00000018531",522
"ENSRNOG00000020426",605
"ENSRNOG00000016038",1108
"ENSRNOG00000016611",817
"ENSRNOG00000056118",2431
"ENSRNOG00000019127",208
"ENSRNOG00000046353",46
"ENSRNOG00000069874",0
"ENSRNOG00000023150",8369
"ENSRNOG00000047229",380
"ENSRNOG00000068940",0
"ENSRNOG00000062423",0
"ENSRNOG00000022313",0
"ENSRNOG00000015086",1
"ENSRNOG00000062741",8
"ENSRNOG00000069678",0
"ENSRNOG00000019280",5
"ENSRNOG00000020587",15538
"ENSRNOG00000065864",0
"ENSRNOG00000027240",4
"ENSRNOG00000020411",2393
"ENSRNOG00000065701",0
"ENSRNOG00000030331",0
"ENSRNOG00000062988",0
"ENSRNOG00000063917",0
"ENSRNOG00000063592",12
"ENSRNOG00000016973",239
"ENSRNOG00000018551",1
"ENSRNOG00000015293",7
"ENSRNOG00000049232",3457
"ENSRNOG00000063929",1
"ENSRNOG00000019318",14
"ENSRNOG00000018547",157
"ENSRNOG00000018580",0
"ENSRNOG00000042592",847
"ENSRNOG00000050831",0
"ENSRNOG00000064244",24
"ENSRNOG00000020481",293
"ENSRNOG00000043154",0
"ENSRNOG00000018606",1
"ENSRNOG00000018664",0
"ENSRNOG00000013823",0
"ENSRNOG00000019501",668
"ENSRNOG00000017897",22
"ENSRNOG00000016791",589
"ENSRNOG00000021058",240
"ENSRNOG00000012692",703
"ENSRNOG00000065121",0
"ENSRNOG00000013351",2057
"ENSRNOG00000017509",454
"ENSRNOG00000018515",346
"ENSRNOG00000031927",0
"ENSRNOG00000063282",0
"ENSRNOG00000017147",5
"ENSRNOG00000032004",0
"ENSRNOG00000022164",80
"ENSRNOG00000021063",99
"ENSRNOG00000013407",0
"ENSRNOG00000065806",0
"ENSRNOG00000039076",341
"ENSRNOG00000019489",525
"ENSRNOG00000014951",0
"ENSRNOG00000031739",37
"ENSRNOG00000020235",9039
"ENSRNOG00000021130",4
"ENSRNOG00000046669",0
"ENSRNOG00000018612",0
"ENSRNOG00000019999",104
"ENSRNOG00000014925",2
"ENSRNOG00000021017",452
"ENSRNOG00000010994",121
"ENSRNOG00000070690",0
"ENSRNOG00000054336",0
"ENSRNOG00000015407",0
"ENSRNOG00000018831",0
"ENSRNOG00000015830",1
"ENSRNOG00000012988",17
"ENSRNOG00000021027",1250
"ENSRNOG00000042686",490
"ENSRNOG00000009922",0
"ENSRNOG00000052287",0
"ENSRNOG00000014610",1626
"ENSRNOG00000020882",393
"ENSRNOG00000067926",1208
"ENSRNOG00000019627",18
"ENSRNOG00000016940",539
"ENSRNOG00000015488",1337
"ENSRNOG00000012034",0
"ENSRNOG00000015609",201
"ENSRNOG00000030776",147
"ENSRNOG00000020308",1761
"ENSRNOG00000021032",849
"ENSRNOG00000042705",0
"ENSRNOG00000068628",0
"ENSRNOG00000017191",4280
"ENSRNOG00000016624",4
"ENSRNOG00000070392",1138
"ENSRNOG00000063151",0
"ENSRNOG00000018864",0
"ENSRNOG00000018369",312
"ENSRNOG00000025587",1293
"ENSRNOG00000023053",1155
"ENSRNOG00000050257",26
"ENSRNOG00000071068",0
"ENSRNOG00000068373",0
"ENSRNOG00000069023",0
"ENSRNOG00000033498",1106
"ENSRNOG00000042852",0
"ENSRNOG00000070184",243
"ENSRNOG00000065015",181
"ENSRNOG00000019432",0
"ENSRNOG00000012460",103
"ENSRNOG00000031202",0
"ENSRNOG00000068605",2
"ENSRNOG00000063141",0
"ENSRNOG00000020057",3
"ENSRNOG00000026163",922
"ENSRNOG00000061312",0
"ENSRNOG00000015982",9
"ENSRNOG00000068273",0
"ENSRNOG00000040242",80
"ENSRNOG00000021035",7371
"ENSRNOG00000020675",1405
"ENSRNOG00000043455",0
"ENSRNOG00000012036",515
"ENSRNOG00000021800",7
"ENSRNOG00000015551",721
"ENSRNOG00000069813",0
"ENSRNOG00000020683",4613
"ENSRNOG00000019283",88
"ENSRNOG00000055650",0
"ENSRNOG00000064555",0
"ENSRNOG00000064293",1162
"ENSRNOG00000070088",0
"ENSRNOG00000021039",4
"ENSRNOG00000014434",984
"ENSRNOG00000014290",1
"ENSRNOG00000066778",0
"ENSRNOG00000020812",2307
"ENSRNOG00000020546",80
"ENSRNOG00000065013",0
"ENSRNOG00000012524",3006
"ENSRNOG00000042777",262
"ENSRNOG00000012103",3
"ENSRNOG00000019728",0
"ENSRNOG00000063232",2
"ENSRNOG00000071080",0
"ENSRNOG00000046874",1443
"ENSRNOG00000027405",451
"ENSRNOG00000068792",1
"ENSRNOG00000026109",493
"ENSRNOG00000020538",2
"ENSRNOG00000029766",0
"ENSRNOG00000021046",7
"ENSRNOG00000068685",0
"ENSRNOG00000015660",527
"ENSRNOG00000067569",0
"ENSRNOG00000068625",0
"ENSRNOG00000020098",0
"ENSRNOG00000017854",1006
"ENSRNOG00000001488",4278
"ENSRNOG00000020713",1741
"ENSRNOG00000070095",39
"ENSRNOG00000067308",0
"ENSRNOG00000064385",3662
"ENSRNOG00000068117",0
"ENSRNOG00000046983",160
"ENSRNOG00000012611",109
"ENSRNOG00000018773",134
"ENSRNOG00000020109",0
"ENSRNOG00000031529",0
"ENSRNOG00000017508",334
"ENSRNOG00000010853",0
"ENSRNOG00000019555",685
"ENSRNOG00000020876",787
"ENSRNOG00000012092",0
"ENSRNOG00000037814",3
"ENSRNOG00000055972",0
"ENSRNOG00000034184",21
"ENSRNOG00000020233",2230
"ENSRNOG00000018808",0
"ENSRNOG00000020883",209
"ENSRNOG00000056362",0
"ENSRNOG00000001489",572
"ENSRNOG00000024414",1593
"ENSRNOG00000015593",0
"ENSRNOG00000046971",2
"ENSRNOG00000033906",5
"ENSRNOG00000027784",1342
"ENSRNOG00000021048",16
"ENSRNOG00000013553",0
"ENSRNOG00000018690",71
"ENSRNOG00000011540",1899
"ENSRNOG00000020927",32
"ENSRNOG00000020063",385
"ENSRNOG00000023528",6
"ENSRNOG00000064702",0
"ENSRNOG00000017678",1378
"ENSRNOG00000011476",159
"ENSRNOG00000052220",0
"ENSRNOG00000049014",0
"ENSRNOG00000024460",505
"ENSRNOG00000020982",1379
"ENSRNOG00000001490",494
"ENSRNOG00000022129",0
"ENSRNOG00000011480",983
"ENSRNOG00000020578",73
"ENSRNOG00000012872",413
"ENSRNOG00000010087",338
"ENSRNOG00000021493",8
"ENSRNOG00000020889",11380
"ENSRNOG00000064590",0
"ENSRNOG00000020695",1026
"ENSRNOG00000047575",259
"ENSRNOG00000061450",13
"ENSRNOG00000020102",4746
"ENSRNOG00000068112",0
"ENSRNOG00000017429",7
"ENSRNOG00000010753",936
"ENSRNOG00000020605",416
"ENSRNOG00000066632",1
"ENSRNOG00000012576",919
"ENSRNOG00000015517",211
"ENSRNOG00000017030",2400
"ENSRNOG00000070869",0
"ENSRNOG00000067718",0
"ENSRNOG00000025644",137
"ENSRNOG00000013663",87
"ENSRNOG00000019599",0
"ENSRNOG00000020938",0
"ENSRNOG00000014166",605
"ENSRNOG00000047035",689
"ENSRNOG00000015658",2370
"ENSRNOG00000063891",0
"ENSRNOG00000024580",4
"ENSRNOG00000020686",5
"ENSRNOG00000066760",0
"ENSRNOG00000066678",0
"ENSRNOG00000021078",0
"ENSRNOG00000014791",5000
"ENSRNOG00000019249",1
"ENSRNOG00000069065",9
"ENSRNOG00000011290",390
"ENSRNOG00000019485",3501
"ENSRNOG00000020990",1
"ENSRNOG00000015822",570
"ENSRNOG00000047279",0
"ENSRNOG00000015456",117
"ENSRNOG00000015783",0
"ENSRNOG00000066654",0
"ENSRNOG00000020995",0
"ENSRNOG00000020310",619
"ENSRNOG00000020669",20
"ENSRNOG00000020699",14
"ENSRNOG00000069183",0
"ENSRNOG00000068514",0
"ENSRNOG00000021507",0
"ENSRNOG00000036981",0
"ENSRNOG00000002628",0
"ENSRNOG00000006962",2
"ENSRNOG00000018012",2639
"ENSRNOG00000069456",432
"ENSRNOG00000015180",139
"ENSRNOG00000025220",62
"ENSRNOG00000013123",20
"ENSRNOG00000064904",0
"ENSRNOG00000018858",22
"ENSRNOG00000020164",5
"ENSRNOG00000025354",2
"ENSRNOG00000016769",0
"ENSRNOG00000031662",0
"ENSRNOG00000065448",0
"ENSRNOG00000026861",1
"ENSRNOG00000014465",0
"ENSRNOG00000029049",426
"ENSRNOG00000017220",581
"ENSRNOG00000031073",0
"ENSRNOG00000014181",0
"ENSRNOG00000016490",1
"ENSRNOG00000014779",677
"ENSRNOG00000068871",0
"ENSRNOG00000018339",0
"ENSRNOG00000031459",460
"ENSRNOG00000017648",0
"ENSRNOG00000018336",3
"ENSRNOG00000021011",0
"ENSRNOG00000055761",1052
"ENSRNOG00000009891",786
"ENSRNOG00000011058",4111
"ENSRNOG00000018321",43
"ENSRNOG00000031113",883
"ENSRNOG00000067810",0
"ENSRNOG00000015972",1
"ENSRNOG00000047019",394
"ENSRNOG00000045732",0
"ENSRNOG00000011077",7106
"ENSRNOG00000052687",667
"ENSRNOG00000019453",44373
"ENSRNOG00000014227",0
"ENSRNOG00000015339",2426
"ENSRNOG00000051208",1
"ENSRNOG00000037219",4
"ENSRNOG00000016697",72
"ENSRNOG00000064479",0
"ENSRNOG00000017756",0
"ENSRNOG00000070772",0
"ENSRNOG00000038445",8
"ENSRNOG00000020779",0
"ENSRNOG00000048014",0
"ENSRNOG00000019600",0
"ENSRNOG00000020206",5744
"ENSRNOG00000021014",1
"ENSRNOG00000068083",0
"ENSRNOG00000027436",364
"ENSRNOG00000064179",0
"ENSRNOG00000017357",0
"ENSRNOG00000062814",0
"ENSRNOG00000018524",907
"ENSRNOG00000020530",0
"ENSRNOG00000016147",0
"ENSRNOG00000021056",57
"ENSRNOG00000037638",1281
"ENSRNOG00000065638",0
"ENSRNOG00000019199",70
"ENSRNOG00000015218",324
"ENSRNOG00000050207",0
"ENSRNOG00000010763",1
"ENSRNOG00000069620",0
"ENSRNOG00000015030",1215
"ENSRNOG00000011015",939
"ENSRNOG00000014787",0
"ENSRNOG00000066679",0
"ENSRNOG00000021020",0
"ENSRNOG00000019338",4
"ENSRNOG00000021016",0
"ENSRNOG00000020700",286
"ENSRNOG00000064437",161
"ENSRNOG00000016327",300
"ENSRNOG00000023847",0
"ENSRNOG00000069949",0
"ENSRNOG00000014829",594
"ENSRNOG00000020044",628
"ENSRNOG00000016595",1
"ENSRNOG00000060021",23
"ENSRNOG00000065515",0
"ENSRNOG00000064196",0
"ENSRNOG00000037798",60
"ENSRNOG00000060610",0
"ENSRNOG00000052810",3
"ENSRNOG00000017681",0
"ENSRNOG00000019616",0
"ENSRNOG00000055176",8
"ENSRNOG00000056940",2819
"ENSRNOG00000063855",0
"ENSRNOG00000016102",25
"ENSRNOG00000055298",1
"ENSRNOG00000029490",463
"ENSRNOG00000009462",666
"ENSRNOG00000060429",282
"ENSRNOG00000021109",10
"ENSRNOG00000018986",12
"ENSRNOG00000008824",0
"ENSRNOG00000063416",2
"ENSRNOG00000070289",0
"ENSRNOG00000051450",718
"ENSRNOG00000062471",0
"ENSRNOG00000061012",1796
"ENSRNOG00000013241",0
"ENSRNOG00000021118",1302
"ENSRNOG00000053735",367
"ENSRNOG00000002332",11
"ENSRNOG00000054418",0
"ENSRNOG00000015911",1568
"ENSRNOG00000032034",2470
"ENSRNOG00000061533",314
"ENSRNOG00000009664",189
"ENSRNOG00000033775",0
"ENSRNOG00000066079",0
"ENSRNOG00000065821",0
"ENSRNOG00000021025",548
"ENSRNOG00000001466",0
"ENSRNOG00000011994",0
"ENSRNOG00000026572",80
"ENSRNOG00000020719",15
"ENSRNOG00000019560",16
"ENSRNOG00000062718",0
"ENSRNOG00000046480",134
"ENSRNOG00000017365",1
"ENSRNOG00000016807",4834
"ENSRNOG00000015865",2358
"ENSRNOG00000018007",639
"ENSRNOG00000069231",0
"ENSRNOG00000056733",0
"ENSRNOG00000028753",361
"ENSRNOG00000025375",0
"ENSRNOG00000020182",269
"ENSRNOG00000013190",439
"ENSRNOG00000013795",425
"ENSRNOG00000060603",236
"ENSRNOG00000019970",604
"ENSRNOG00000061348",87
"ENSRNOG00000031003",117
"ENSRNOG00000020652",4407
"ENSRNOG00000058286",0
"ENSRNOG00000037541",0
"ENSRNOG00000062473",205
"ENSRNOG00000070704",0
"ENSRNOG00000060972",636
"ENSRNOG00000070441",5
"ENSRNOG00000011975",1060
"ENSRNOG00000019132",249
"ENSRNOG00000047901",0
"ENSRNOG00000070198",0
"ENSRNOG00000016368",137
"ENSRNOG00000004273",1
"ENSRNOG00000066811",0
"ENSRNOG00000021145",123
"ENSRNOG00000054391",601
"ENSRNOG00000020731",11
"ENSRNOG00000033343",36
"ENSRNOG00000066108",0
"ENSRNOG00000032819",0
"ENSRNOG00000070349",76
"ENSRNOG00000019578",11383
"ENSRNOG00000011174",12
"ENSRNOG00000017137",175
"ENSRNOG00000020897",4007
"ENSRNOG00000014186",125
"ENSRNOG00000012055",1567
"ENSRNOG00000017753",198
"ENSRNOG00000029945",0
"ENSRNOG00000017975",1
"ENSRNOG00000051915",193
"ENSRNOG00000020746",6
"ENSRNOG00000011411",399
"ENSRNOG00000068342",370
"ENSRNOG00000026517",943
"ENSRNOG00000020991",0
"ENSRNOG00000065978",0
"ENSRNOG00000021147",1082
"ENSRNOG00000018106",132
"ENSRNOG00000017621",616
"ENSRNOG00000024056",218
"ENSRNOG00000010964",2631
"ENSRNOG00000018411",274
"ENSRNOG00000023931",39
"ENSRNOG00000054181",0
"ENSRNOG00000014530",1867
"ENSRNOG00000065256",0
"ENSRNOG00000055194",0
"ENSRNOG00000011675",165
"ENSRNOG00000017446",4533
"ENSRNOG00000016244",1552
"ENSRNOG00000063516",2
"ENSRNOG00000016815",494
"ENSRNOG00000018936",419
"ENSRNOG00000014193",679
"ENSRNOG00000021659",15
"ENSRNOG00000014908",1378
"ENSRNOG00000065298",0
"ENSRNOG00000064302",159
"ENSRNOG00000018379",179
"ENSRNOG00000019706",0
"ENSRNOG00000053084",268
"ENSRNOG00000020405",0
