"","LHNS2_aligned.bam"
"ENSRNOG00000049190",0
"ENSRNOG00000065336",14
"ENSRNOG00000057889",0
"ENSRNOG00000019206",0
"ENSRNOG00000011931",1901
"ENSRNOG00000065087",0
"ENSRNOG00000071194",41
"ENSRNOG00000037556",138
"ENSRNOG00000069523",0
"ENSRNOG00000063248",0
"ENSRNOG00000069498",0
"ENSRNOG00000064406",0
"ENSRNOG00000068492",6
"ENSRNOG00000052236",25
"ENSRNOG00000064058",0
"ENSRNOG00000068138",4
"ENSRNOG00000062480",1
"ENSRNOG00000048219",0
"ENSRNOG00000063331",0
"ENSRNOG00000012301",0
"ENSRNOG00000070848",91
"ENSRNOG00000059992",0
"ENSRNOG00000042899",0
"ENSRNOG00000067858",0
"ENSRNOG00000013160",1128
"ENSRNOG00000024077",82
"ENSRNOG00000069496",0
"ENSRNOG00000020456",1648
"ENSRNOG00000019802",82
"ENSRNOG00000065781",45
"ENSRNOG00000061992",2
"ENSRNOG00000063059",0
"ENSRNOG00000062668",9
"ENSRNOG00000012806",897
"ENSRNOG00000070914",60
"ENSRNOG00000019497",2249
"ENSRNOG00000036784",1
"ENSRNOG00000045545",8
"ENSRNOG00000064214",69
"ENSRNOG00000037331",0
"ENSRNOG00000054403",0
"ENSRNOG00000063616",17
"ENSRNOG00000062784",14
"ENSRNOG00000020774",194
"ENSRNOG00000064412",31
"ENSRNOG00000037897",261
"ENSRNOG00000067637",1
"ENSRNOG00000062989",1
"ENSRNOG00000015557",0
"ENSRNOG00000070647",0
"ENSRNOG00000042528",0
"ENSRNOG00000065143",0
"ENSRNOG00000016831",13540
"ENSRNOG00000024280",1
"ENSRNOG00000062309",0
"ENSRNOG00000066149",1
"ENSRNOG00000038101",0
"ENSRNOG00000070762",0
"ENSRNOG00000063199",0
"ENSRNOG00000055683",330
"ENSRNOG00000056228",1109
"ENSRNOG00000068057",0
"ENSRNOG00000070110",0
"ENSRNOG00000067051",0
"ENSRNOG00000028743",1
"ENSRNOG00000067556",5
"ENSRNOG00000062923",0
"ENSRNOG00000065617",0
"ENSRNOG00000066584",0
"ENSRNOG00000071129",3
"ENSRNOG00000013925",429
"ENSRNOG00000028273",2
"ENSRNOG00000055310",0
"ENSRNOG00000070853",1
"ENSRNOG00000065047",0
"ENSRNOG00000023233",114
"ENSRNOG00000034075",0
"ENSRNOG00000055312",0
"ENSRNOG00000070548",0
"ENSRNOG00000014341",340
"ENSRNOG00000069950",0
"ENSRNOG00000020543",327
"ENSRNOG00000020298",1709
"ENSRNOG00000018255",2200
"ENSRNOG00000070075",0
"ENSRNOG00000066399",1943
"ENSRNOG00000060725",0
"ENSRNOG00000021000",14
"ENSRNOG00000062617",0
"ENSRNOG00000062327",141
"ENSRNOG00000015876",0
"ENSRNOG00000016286",0
"ENSRNOG00000070318",4
"ENSRNOG00000070963",9
"ENSRNOG00000034061",0
"ENSRNOG00000033729",142
"ENSRNOG00000052677",0
"ENSRNOG00000017386",0
"ENSRNOG00000063011",1
"ENSRNOG00000070623",0
"ENSRNOG00000067477",11
"ENSRNOG00000020716",4072
"ENSRNOG00000066188",0
"ENSRNOG00000065495",0
"ENSRNOG00000018402",0
"ENSRNOG00000011488",40
"ENSRNOG00000068145",24
"ENSRNOG00000067525",19
"ENSRNOG00000066657",0
"ENSRNOG00000015441",175
"ENSRNOG00000071003",34
"ENSRNOG00000067263",0
"ENSRNOG00000047057",0
"ENSRNOG00000049826",0
"ENSRNOG00000020412",2058
"ENSRNOG00000065957",149
"ENSRNOG00000016923",2125
"ENSRNOG00000066567",114
"ENSRNOG00000018405",0
"ENSRNOG00000010938",0
"ENSRNOG00000065260",39
"ENSRNOG00000068883",0
"ENSRNOG00000063165",0
"ENSRNOG00000065394",1
"ENSRNOG00000014318",0
"ENSRNOG00000011029",1213
"ENSRNOG00000069309",0
"ENSRNOG00000017331",0
"ENSRNOG00000015239",695
"ENSRNOG00000069539",159
"ENSRNOG00000016857",0
"ENSRNOG00000018426",0
"ENSRNOG00000020110",499
"ENSRNOG00000012084",1945
"ENSRNOG00000033813",0
"ENSRNOG00000068378",0
"ENSRNOG00000046652",367
"ENSRNOG00000013770",0
"ENSRNOG00000024961",31
"ENSRNOG00000017341",0
"ENSRNOG00000011672",0
"ENSRNOG00000017673",59
"ENSRNOG00000032150",0
"ENSRNOG00000066542",0
"ENSRNOG00000064968",0
"ENSRNOG00000018356",273
"ENSRNOG00000017344",0
"ENSRNOG00000018287",0
"ENSRNOG00000023753",349
"ENSRNOG00000068886",0
"ENSRNOG00000030932",40
"ENSRNOG00000018761",4238
"ENSRNOG00000066496",0
"ENSRNOG00000066261",0
"ENSRNOG00000062876",8
"ENSRNOG00000069274",36
"ENSRNOG00000070624",8
"ENSRNOG00000030160",12
"ENSRNOG00000069633",603
"ENSRNOG00000032946",11
"ENSRNOG00000055877",1
"ENSRNOG00000025088",0
"ENSRNOG00000020743",10
"ENSRNOG00000020281",2
"ENSRNOG00000066177",0
"ENSRNOG00000012362",0
"ENSRNOG00000014303",398
"ENSRNOG00000018454",25
"ENSRNOG00000052023",0
"ENSRNOG00000020531",102
"ENSRNOG00000019544",194
"ENSRNOG00000020477",81
"ENSRNOG00000033414",0
"ENSRNOG00000023549",154
"ENSRNOG00000063696",1
"ENSRNOG00000070385",11
"ENSRNOG00000021096",139
"ENSRNOG00000021149",0
"ENSRNOG00000064236",0
"ENSRNOG00000022796",8
"ENSRNOG00000029784",843
"ENSRNOG00000018885",235
"ENSRNOG00000065743",0
"ENSRNOG00000068428",0
"ENSRNOG00000063852",86
"ENSRNOG00000048138",61
"ENSRNOG00000063320",0
"ENSRNOG00000017982",0
"ENSRNOG00000019306",12
"ENSRNOG00000018440",367
"ENSRNOG00000029082",437
"ENSRNOG00000021104",4950
"ENSRNOG00000011451",17
"ENSRNOG00000046080",0
"ENSRNOG00000017254",673
"ENSRNOG00000020117",190
"ENSRNOG00000050995",57
"ENSRNOG00000054854",253
"ENSRNOG00000015503",2
"ENSRNOG00000021003",223
"ENSRNOG00000020274",65
"ENSRNOG00000069173",3
"ENSRNOG00000068815",0
"ENSRNOG00000067287",0
"ENSRNOG00000065528",3281
"ENSRNOG00000020899",0
"ENSRNOG00000015919",0
"ENSRNOG00000022701",7
"ENSRNOG00000058039",155506
"ENSRNOG00000018556",229
"ENSRNOG00000065206",5
"ENSRNOG00000042741",1
"ENSRNOG00000028137",1476
"ENSRNOG00000051102",193
"ENSRNOG00000019770",160
"ENSRNOG00000010983",0
"ENSRNOG00000020296",89
"ENSRNOG00000022640",1
"ENSRNOG00000029805",89
"ENSRNOG00000066726",0
"ENSRNOG00000017601",84
"ENSRNOG00000027811",0
"ENSRNOG00000016090",530
"ENSRNOG00000045560",0
"ENSRNOG00000049596",1
"ENSRNOG00000020651",833
"ENSRNOG00000065330",16
"ENSRNOG00000016679",1
"ENSRNOG00000049445",0
"ENSRNOG00000017379",0
"ENSRNOG00000071114",0
"ENSRNOG00000018350",0
"ENSRNOG00000028992",10207
"ENSRNOG00000068837",0
"ENSRNOG00000036653",0
"ENSRNOG00000019838",143
"ENSRNOG00000068048",350
"ENSRNOG00000019549",913
"ENSRNOG00000011151",118
"ENSRNOG00000022189",58
"ENSRNOG00000064154",0
"ENSRNOG00000062996",0
"ENSRNOG00000015526",0
"ENSRNOG00000020762",859
"ENSRNOG00000023318",1
"ENSRNOG00000066701",35
"ENSRNOG00000053075",15
"ENSRNOG00000012874",289
"ENSRNOG00000068069",0
"ENSRNOG00000056069",264
"ENSRNOG00000048424",105
"ENSRNOG00000024257",23
"ENSRNOG00000065214",6
"ENSRNOG00000064813",0
"ENSRNOG00000067015",0
"ENSRNOG00000011895",173
"ENSRNOG00000023659",0
"ENSRNOG00000070807",0
"ENSRNOG00000065154",0
"ENSRNOG00000009791",0
"ENSRNOG00000017659",0
"ENSRNOG00000020777",194
"ENSRNOG00000016266",175
"ENSRNOG00000017839",431
"ENSRNOG00000018537",0
"ENSRNOG00000068551",0
"ENSRNOG00000017918",15
"ENSRNOG00000016381",244
"ENSRNOG00000020736",63
"ENSRNOG00000063010",0
"ENSRNOG00000069056",60
"ENSRNOG00000065375",0
"ENSRNOG00000023985",99
"ENSRNOG00000016041",0
"ENSRNOG00000019376",54
"ENSRNOG00000017456",0
"ENSRNOG00000008815",145
"ENSRNOG00000016722",2051
"ENSRNOG00000048397",102
"ENSRNOG00000017728",159
"ENSRNOG00000020783",8
"ENSRNOG00000067450",403
"ENSRNOG00000015552",194
"ENSRNOG00000025819",0
"ENSRNOG00000016919",1098
"ENSRNOG00000018955",0
"ENSRNOG00000064421",0
"ENSRNOG00000019106",801
"ENSRNOG00000064814",0
"ENSRNOG00000010959",103
"ENSRNOG00000021474",0
"ENSRNOG00000032940",0
"ENSRNOG00000043512",2
"ENSRNOG00000028274",1593
"ENSRNOG00000024410",155
"ENSRNOG00000015527",0
"ENSRNOG00000010017",194
"ENSRNOG00000050015",17
"ENSRNOG00000047692",65
"ENSRNOG00000060431",0
"ENSRNOG00000065271",0
"ENSRNOG00000070291",0
"ENSRNOG00000068975",0
"ENSRNOG00000020304",775
"ENSRNOG00000017418",3179
"ENSRNOG00000012369",2
"ENSRNOG00000036625",0
"ENSRNOG00000021946",0
"ENSRNOG00000038497",0
"ENSRNOG00000055424",1
"ENSRNOG00000024746",0
"ENSRNOG00000014450",598
"ENSRNOG00000067065",1425
"ENSRNOG00000037298",6
"ENSRNOG00000025247",0
"ENSRNOG00000062496",0
"ENSRNOG00000023151",1
"ENSRNOG00000048663",0
"ENSRNOG00000016825",99
"ENSRNOG00000024737",1234
"ENSRNOG00000013624",58
"ENSRNOG00000022610",0
"ENSRNOG00000065850",0
"ENSRNOG00000070456",0
"ENSRNOG00000020325",1096
"ENSRNOG00000019854",0
"ENSRNOG00000015413",128
"ENSRNOG00000016897",0
"ENSRNOG00000037690",124
"ENSRNOG00000067174",0
"ENSRNOG00000014330",669
"ENSRNOG00000069494",0
"ENSRNOG00000026419",1
"ENSRNOG00000013223",125
"ENSRNOG00000065958",0
"ENSRNOG00000046112",44
"ENSRNOG00000027264",147
"ENSRNOG00000032798",674
"ENSRNOG00000019319",655
"ENSRNOG00000018603",145
"ENSRNOG00000032817",0
"ENSRNOG00000027422",211
"ENSRNOG00000020763",737
"ENSRNOG00000064249",0
"ENSRNOG00000049505",175
"ENSRNOG00000059408",655
"ENSRNOG00000048250",297
"ENSRNOG00000064870",0
"ENSRNOG00000028891",22
"ENSRNOG00000019959",4
"ENSRNOG00000020452",959
"ENSRNOG00000050224",139
"ENSRNOG00000031562",0
"ENSRNOG00000013439",0
"ENSRNOG00000014916",1718
"ENSRNOG00000033196",0
"ENSRNOG00000020263",0
"ENSRNOG00000058277",1
"ENSRNOG00000051197",3026
"ENSRNOG00000071074",0
"ENSRNOG00000068712",0
"ENSRNOG00000020947",120
"ENSRNOG00000020597",92
"ENSRNOG00000068594",0
"ENSRNOG00000017826",241
"ENSRNOG00000013506",219
"ENSRNOG00000014277",378
"ENSRNOG00000012641",733
"ENSRNOG00000040300",0
"ENSRNOG00000015675",0
"ENSRNOG00000050206",0
"ENSRNOG00000063249",0
"ENSRNOG00000012002",7398
"ENSRNOG00000012788",648
"ENSRNOG00000070758",0
"ENSRNOG00000070086",1
"ENSRNOG00000017873",0
"ENSRNOG00000020532",77
"ENSRNOG00000019418",1
"ENSRNOG00000070971",7
"ENSRNOG00000031178",0
"ENSRNOG00000042308",39
"ENSRNOG00000012574",224
"ENSRNOG00000047040",0
"ENSRNOG00000001500",248
"ENSRNOG00000016737",0
"ENSRNOG00000019413",47
"ENSRNOG00000068445",825
"ENSRNOG00000015844",952
"ENSRNOG00000068953",51
"ENSRNOG00000047703",0
"ENSRNOG00000038276",0
"ENSRNOG00000063034",0
"ENSRNOG00000067884",0
"ENSRNOG00000017963",97
"ENSRNOG00000064966",0
"ENSRNOG00000019532",989
"ENSRNOG00000015217",347
"ENSRNOG00000016267",62
"ENSRNOG00000021510",3
"ENSRNOG00000059330",0
"ENSRNOG00000020425",449
"ENSRNOG00000064833",1
"ENSRNOG00000017383",340
"ENSRNOG00000019161",383
"ENSRNOG00000047526",285
"ENSRNOG00000069479",0
"ENSRNOG00000028041",0
"ENSRNOG00000016462",122
"ENSRNOG00000067828",3
"ENSRNOG00000010664",31
"ENSRNOG00000019424",0
"ENSRNOG00000016790",411
"ENSRNOG00000039730",291
"ENSRNOG00000014902",464
"ENSRNOG00000020949",1
"ENSRNOG00000066044",0
"ENSRNOG00000013358",8
"ENSRNOG00000049259",108
"ENSRNOG00000023091",32
"ENSRNOG00000015860",0
"ENSRNOG00000018517",133
"ENSRNOG00000001499",5
"ENSRNOG00000050554",8
"ENSRNOG00000021206",131
"ENSRNOG00000065183",0
"ENSRNOG00000050223",380
"ENSRNOG00000011191",0
"ENSRNOG00000030281",0
"ENSRNOG00000069921",128
"ENSRNOG00000018514",0
"ENSRNOG00000016054",2538
"ENSRNOG00000020956",379
"ENSRNOG00000001501",381
"ENSRNOG00000018512",0
"ENSRNOG00000020417",562
"ENSRNOG00000063413",0
"ENSRNOG00000069434",2
"ENSRNOG00000013877",315
"ENSRNOG00000064721",707
"ENSRNOG00000036648",0
"ENSRNOG00000018878",407
"ENSRNOG00000020410",3
"ENSRNOG00000014852",206
"ENSRNOG00000037715",179
"ENSRNOG00000065723",0
"ENSRNOG00000063597",0
"ENSRNOG00000064980",1
"ENSRNOG00000020793",339
"ENSRNOG00000047145",79
"ENSRNOG00000052304",0
"ENSRNOG00000065613",0
"ENSRNOG00000019442",160
"ENSRNOG00000015152",0
"ENSRNOG00000066612",0
"ENSRNOG00000016935",713
"ENSRNOG00000018531",212
"ENSRNOG00000020426",415
"ENSRNOG00000016038",406
"ENSRNOG00000016611",781
"ENSRNOG00000056118",1494
"ENSRNOG00000019127",70
"ENSRNOG00000046353",15
"ENSRNOG00000069874",0
"ENSRNOG00000023150",3919
"ENSRNOG00000047229",284
"ENSRNOG00000068940",0
"ENSRNOG00000062423",0
"ENSRNOG00000022313",0
"ENSRNOG00000015086",1
"ENSRNOG00000062741",4
"ENSRNOG00000069678",0
"ENSRNOG00000019280",2
"ENSRNOG00000020587",10315
"ENSRNOG00000065864",0
"ENSRNOG00000027240",1
"ENSRNOG00000020411",1465
"ENSRNOG00000065701",0
"ENSRNOG00000030331",1
"ENSRNOG00000062988",0
"ENSRNOG00000063917",0
"ENSRNOG00000063592",7
"ENSRNOG00000016973",97
"ENSRNOG00000018551",0
"ENSRNOG00000015293",1
"ENSRNOG00000049232",1651
"ENSRNOG00000063929",1
"ENSRNOG00000019318",4
"ENSRNOG00000018547",50
"ENSRNOG00000018580",0
"ENSRNOG00000042592",219
"ENSRNOG00000050831",0
"ENSRNOG00000064244",10
"ENSRNOG00000020481",102
"ENSRNOG00000043154",0
"ENSRNOG00000018606",13
"ENSRNOG00000018664",0
"ENSRNOG00000013823",0
"ENSRNOG00000019501",228
"ENSRNOG00000017897",7
"ENSRNOG00000016791",253
"ENSRNOG00000021058",121
"ENSRNOG00000012692",277
"ENSRNOG00000065121",0
"ENSRNOG00000013351",813
"ENSRNOG00000017509",201
"ENSRNOG00000018515",144
"ENSRNOG00000031927",0
"ENSRNOG00000063282",0
"ENSRNOG00000017147",2
"ENSRNOG00000032004",0
"ENSRNOG00000022164",13
"ENSRNOG00000021063",60
"ENSRNOG00000013407",0
"ENSRNOG00000065806",0
"ENSRNOG00000039076",80
"ENSRNOG00000019489",201
"ENSRNOG00000014951",0
"ENSRNOG00000031739",21
"ENSRNOG00000020235",4432
"ENSRNOG00000021130",0
"ENSRNOG00000046669",0
"ENSRNOG00000018612",2
"ENSRNOG00000019999",17
"ENSRNOG00000014925",0
"ENSRNOG00000021017",170
"ENSRNOG00000010994",27
"ENSRNOG00000070690",0
"ENSRNOG00000054336",0
"ENSRNOG00000015407",0
"ENSRNOG00000018831",0
"ENSRNOG00000015830",1
"ENSRNOG00000012988",2
"ENSRNOG00000021027",201
"ENSRNOG00000042686",166
"ENSRNOG00000009922",0
"ENSRNOG00000052287",0
"ENSRNOG00000014610",218
"ENSRNOG00000020882",211
"ENSRNOG00000067926",621
"ENSRNOG00000019627",8
"ENSRNOG00000016940",238
"ENSRNOG00000015488",1282
"ENSRNOG00000012034",0
"ENSRNOG00000015609",85
"ENSRNOG00000030776",56
"ENSRNOG00000020308",674
"ENSRNOG00000021032",392
"ENSRNOG00000042705",0
"ENSRNOG00000068628",0
"ENSRNOG00000017191",1562
"ENSRNOG00000016624",2
"ENSRNOG00000070392",591
"ENSRNOG00000063151",0
"ENSRNOG00000018864",0
"ENSRNOG00000018369",207
"ENSRNOG00000025587",1353
"ENSRNOG00000023053",601
"ENSRNOG00000050257",19
"ENSRNOG00000071068",0
"ENSRNOG00000068373",0
"ENSRNOG00000069023",0
"ENSRNOG00000033498",449
"ENSRNOG00000042852",0
"ENSRNOG00000070184",121
"ENSRNOG00000065015",97
"ENSRNOG00000019432",0
"ENSRNOG00000012460",55
"ENSRNOG00000031202",0
"ENSRNOG00000068605",2
"ENSRNOG00000063141",0
"ENSRNOG00000020057",2
"ENSRNOG00000026163",286
"ENSRNOG00000061312",0
"ENSRNOG00000015982",2
"ENSRNOG00000068273",0
"ENSRNOG00000040242",20
"ENSRNOG00000021035",3955
"ENSRNOG00000020675",812
"ENSRNOG00000043455",0
"ENSRNOG00000012036",816
"ENSRNOG00000021800",0
"ENSRNOG00000015551",439
"ENSRNOG00000069813",0
"ENSRNOG00000020683",2194
"ENSRNOG00000019283",130
"ENSRNOG00000055650",1
"ENSRNOG00000064555",0
"ENSRNOG00000064293",468
"ENSRNOG00000070088",0
"ENSRNOG00000021039",0
"ENSRNOG00000014434",428
"ENSRNOG00000014290",0
"ENSRNOG00000066778",0
"ENSRNOG00000020812",931
"ENSRNOG00000020546",43
"ENSRNOG00000065013",0
"ENSRNOG00000012524",1140
"ENSRNOG00000042777",85
"ENSRNOG00000012103",0
"ENSRNOG00000019728",0
"ENSRNOG00000063232",0
"ENSRNOG00000071080",0
"ENSRNOG00000046874",596
"ENSRNOG00000027405",180
"ENSRNOG00000068792",1
"ENSRNOG00000026109",248
"ENSRNOG00000020538",3
"ENSRNOG00000029766",0
"ENSRNOG00000021046",5
"ENSRNOG00000068685",1
"ENSRNOG00000015660",184
"ENSRNOG00000067569",0
"ENSRNOG00000068625",0
"ENSRNOG00000020098",0
"ENSRNOG00000017854",534
"ENSRNOG00000001488",1840
"ENSRNOG00000020713",1086
"ENSRNOG00000070095",14
"ENSRNOG00000067308",0
"ENSRNOG00000064385",1482
"ENSRNOG00000068117",0
"ENSRNOG00000046983",52
"ENSRNOG00000012611",37
"ENSRNOG00000018773",60
"ENSRNOG00000020109",0
"ENSRNOG00000031529",0
"ENSRNOG00000017508",164
"ENSRNOG00000010853",0
"ENSRNOG00000019555",385
"ENSRNOG00000020876",448
"ENSRNOG00000012092",0
"ENSRNOG00000037814",2
"ENSRNOG00000055972",0
"ENSRNOG00000034184",7
"ENSRNOG00000020233",2136
"ENSRNOG00000018808",3
"ENSRNOG00000020883",75
"ENSRNOG00000056362",0
"ENSRNOG00000001489",257
"ENSRNOG00000024414",1137
"ENSRNOG00000015593",0
"ENSRNOG00000046971",6
"ENSRNOG00000033906",1
"ENSRNOG00000027784",658
"ENSRNOG00000021048",6
"ENSRNOG00000013553",0
"ENSRNOG00000018690",109
"ENSRNOG00000011540",776
"ENSRNOG00000020927",9
"ENSRNOG00000020063",220
"ENSRNOG00000023528",2
"ENSRNOG00000064702",0
"ENSRNOG00000017678",953
"ENSRNOG00000011476",55
"ENSRNOG00000052220",0
"ENSRNOG00000049014",0
"ENSRNOG00000024460",158
"ENSRNOG00000020982",671
"ENSRNOG00000001490",131
"ENSRNOG00000022129",0
"ENSRNOG00000011480",418
"ENSRNOG00000020578",9
"ENSRNOG00000012872",196
"ENSRNOG00000010087",197
"ENSRNOG00000021493",1
"ENSRNOG00000020889",7320
"ENSRNOG00000064590",0
"ENSRNOG00000020695",294
"ENSRNOG00000047575",110
"ENSRNOG00000061450",16
"ENSRNOG00000020102",2462
"ENSRNOG00000068112",0
"ENSRNOG00000017429",4
"ENSRNOG00000010753",693
"ENSRNOG00000020605",97
"ENSRNOG00000066632",0
"ENSRNOG00000012576",556
"ENSRNOG00000015517",128
"ENSRNOG00000017030",1069
"ENSRNOG00000070869",0
"ENSRNOG00000067718",0
"ENSRNOG00000025644",70
"ENSRNOG00000013663",18
"ENSRNOG00000019599",0
"ENSRNOG00000020938",0
"ENSRNOG00000014166",215
"ENSRNOG00000047035",376
"ENSRNOG00000015658",2085
"ENSRNOG00000063891",0
"ENSRNOG00000024580",0
"ENSRNOG00000020686",0
"ENSRNOG00000066760",0
"ENSRNOG00000066678",0
"ENSRNOG00000021078",0
"ENSRNOG00000014791",1179
"ENSRNOG00000019249",2
"ENSRNOG00000069065",6
"ENSRNOG00000011290",256
"ENSRNOG00000019485",1676
"ENSRNOG00000020990",1
"ENSRNOG00000015822",444
"ENSRNOG00000047279",0
"ENSRNOG00000015456",66
"ENSRNOG00000015783",0
"ENSRNOG00000066654",0
"ENSRNOG00000020995",0
"ENSRNOG00000020310",299
"ENSRNOG00000020669",8
"ENSRNOG00000020699",1
"ENSRNOG00000069183",0
"ENSRNOG00000068514",0
"ENSRNOG00000021507",0
"ENSRNOG00000036981",0
"ENSRNOG00000002628",0
"ENSRNOG00000006962",4
"ENSRNOG00000018012",2199
"ENSRNOG00000069456",260
"ENSRNOG00000015180",67
"ENSRNOG00000025220",25
"ENSRNOG00000013123",6
"ENSRNOG00000064904",0
"ENSRNOG00000018858",199
"ENSRNOG00000020164",2
"ENSRNOG00000025354",1
"ENSRNOG00000016769",0
"ENSRNOG00000031662",0
"ENSRNOG00000065448",0
"ENSRNOG00000026861",0
"ENSRNOG00000014465",0
"ENSRNOG00000029049",443
"ENSRNOG00000017220",215
"ENSRNOG00000031073",0
"ENSRNOG00000014181",0
"ENSRNOG00000016490",0
"ENSRNOG00000014779",219
"ENSRNOG00000068871",0
"ENSRNOG00000018339",0
"ENSRNOG00000031459",171
"ENSRNOG00000017648",0
"ENSRNOG00000018336",1
"ENSRNOG00000021011",0
"ENSRNOG00000055761",502
"ENSRNOG00000009891",263
"ENSRNOG00000011058",2713
"ENSRNOG00000018321",4
"ENSRNOG00000031113",492
"ENSRNOG00000067810",0
"ENSRNOG00000015972",1
"ENSRNOG00000047019",172
"ENSRNOG00000045732",0
"ENSRNOG00000011077",3720
"ENSRNOG00000052687",379
"ENSRNOG00000019453",23185
"ENSRNOG00000014227",0
"ENSRNOG00000015339",1176
"ENSRNOG00000051208",0
"ENSRNOG00000037219",1
"ENSRNOG00000016697",16
"ENSRNOG00000064479",0
"ENSRNOG00000017756",1
"ENSRNOG00000070772",0
"ENSRNOG00000038445",3
"ENSRNOG00000020779",0
"ENSRNOG00000048014",0
"ENSRNOG00000019600",0
"ENSRNOG00000020206",4750
"ENSRNOG00000021014",0
"ENSRNOG00000068083",0
"ENSRNOG00000027436",177
"ENSRNOG00000064179",4
"ENSRNOG00000017357",0
"ENSRNOG00000062814",1
"ENSRNOG00000018524",1032
"ENSRNOG00000020530",0
"ENSRNOG00000016147",2
"ENSRNOG00000021056",31
"ENSRNOG00000037638",554
"ENSRNOG00000065638",0
"ENSRNOG00000019199",65
"ENSRNOG00000015218",145
"ENSRNOG00000050207",0
"ENSRNOG00000010763",0
"ENSRNOG00000069620",0
"ENSRNOG00000015030",1050
"ENSRNOG00000011015",738
"ENSRNOG00000014787",0
"ENSRNOG00000066679",0
"ENSRNOG00000021020",0
"ENSRNOG00000019338",0
"ENSRNOG00000021016",0
"ENSRNOG00000020700",108
"ENSRNOG00000064437",70
"ENSRNOG00000016327",93
"ENSRNOG00000023847",0
"ENSRNOG00000069949",0
"ENSRNOG00000014829",219
"ENSRNOG00000020044",478
"ENSRNOG00000016595",1
"ENSRNOG00000060021",0
"ENSRNOG00000065515",0
"ENSRNOG00000064196",0
"ENSRNOG00000037798",18
"ENSRNOG00000060610",0
"ENSRNOG00000052810",14
"ENSRNOG00000017681",0
"ENSRNOG00000019616",2
"ENSRNOG00000055176",2
"ENSRNOG00000056940",1103
"ENSRNOG00000063855",0
"ENSRNOG00000016102",4
"ENSRNOG00000055298",0
"ENSRNOG00000029490",178
"ENSRNOG00000009462",149
"ENSRNOG00000060429",117
"ENSRNOG00000021109",2
"ENSRNOG00000018986",2
"ENSRNOG00000008824",0
"ENSRNOG00000063416",2
"ENSRNOG00000070289",0
"ENSRNOG00000051450",424
"ENSRNOG00000062471",0
"ENSRNOG00000061012",963
"ENSRNOG00000013241",0
"ENSRNOG00000021118",1377
"ENSRNOG00000053735",98
"ENSRNOG00000002332",8
"ENSRNOG00000054418",0
"ENSRNOG00000015911",683
"ENSRNOG00000032034",1088
"ENSRNOG00000061533",103
"ENSRNOG00000009664",60
"ENSRNOG00000033775",0
"ENSRNOG00000066079",0
"ENSRNOG00000065821",0
"ENSRNOG00000021025",295
"ENSRNOG00000001466",0
"ENSRNOG00000011994",0
"ENSRNOG00000026572",34
"ENSRNOG00000020719",37
"ENSRNOG00000019560",41
"ENSRNOG00000062718",3
"ENSRNOG00000046480",60
"ENSRNOG00000017365",3
"ENSRNOG00000016807",2096
"ENSRNOG00000015865",1369
"ENSRNOG00000018007",241
"ENSRNOG00000069231",0
"ENSRNOG00000056733",0
"ENSRNOG00000028753",135
"ENSRNOG00000025375",2
"ENSRNOG00000020182",178
"ENSRNOG00000013190",200
"ENSRNOG00000013795",187
"ENSRNOG00000060603",191
"ENSRNOG00000019970",303
"ENSRNOG00000061348",13
"ENSRNOG00000031003",54
"ENSRNOG00000020652",2637
"ENSRNOG00000058286",0
"ENSRNOG00000037541",0
"ENSRNOG00000062473",131
"ENSRNOG00000070704",0
"ENSRNOG00000060972",438
"ENSRNOG00000070441",0
"ENSRNOG00000011975",463
"ENSRNOG00000019132",121
"ENSRNOG00000047901",0
"ENSRNOG00000070198",0
"ENSRNOG00000016368",114
"ENSRNOG00000004273",6
"ENSRNOG00000066811",0
"ENSRNOG00000021145",47
"ENSRNOG00000054391",616
"ENSRNOG00000020731",8
"ENSRNOG00000033343",12
"ENSRNOG00000066108",0
"ENSRNOG00000032819",0
"ENSRNOG00000070349",27
"ENSRNOG00000019578",5545
"ENSRNOG00000011174",1
"ENSRNOG00000017137",50
"ENSRNOG00000020897",2250
"ENSRNOG00000014186",61
"ENSRNOG00000012055",764
"ENSRNOG00000017753",141
"ENSRNOG00000029945",0
"ENSRNOG00000017975",0
"ENSRNOG00000051915",178
"ENSRNOG00000020746",3
"ENSRNOG00000011411",555
"ENSRNOG00000068342",140
"ENSRNOG00000026517",394
"ENSRNOG00000020991",1
"ENSRNOG00000065978",0
"ENSRNOG00000021147",533
"ENSRNOG00000018106",46
"ENSRNOG00000017621",309
"ENSRNOG00000024056",114
"ENSRNOG00000010964",2003
"ENSRNOG00000018411",102
"ENSRNOG00000023931",14
"ENSRNOG00000054181",0
"ENSRNOG00000014530",1859
"ENSRNOG00000065256",0
"ENSRNOG00000055194",0
"ENSRNOG00000011675",52
"ENSRNOG00000017446",1988
"ENSRNOG00000016244",2359
"ENSRNOG00000063516",0
"ENSRNOG00000016815",253
"ENSRNOG00000018936",144
"ENSRNOG00000014193",378
"ENSRNOG00000021659",3
"ENSRNOG00000014908",722
"ENSRNOG00000065298",0
"ENSRNOG00000064302",105
"ENSRNOG00000018379",79
"ENSRNOG00000019706",1
"ENSRNOG00000053084",106
"ENSRNOG00000020405",0
"ENSRNOG00000012322",53
"ENSRNOG00000064816",0
"ENSRNOG00000019254",150
"ENSRNOG00000018101",2
"ENSRNOG00000017243",268
"ENSRNOG00000063417",0
