"","LHNS3_aligned.bam"
"ENSRNOG00000049190",0
"ENSRNOG00000065336",7
"ENSRNOG00000057889",0
"ENSRNOG00000019206",0
"ENSRNOG00000011931",1833
"ENSRNOG00000065087",0
"ENSRNOG00000071194",23
"ENSRNOG00000037556",203
"ENSRNOG00000069523",0
"ENSRNOG00000063248",0
"ENSRNOG00000069498",0
"ENSRNOG00000064406",0
"ENSRNOG00000068492",6
"ENSRNOG00000052236",47
"ENSRNOG00000064058",0
"ENSRNOG00000068138",0
"ENSRNOG00000062480",3
"ENSRNOG00000048219",0
"ENSRNOG00000063331",0
"ENSRNOG00000012301",0
"ENSRNOG00000070848",91
"ENSRNOG00000059992",0
"ENSRNOG00000042899",1
"ENSRNOG00000067858",0
"ENSRNOG00000013160",1274
"ENSRNOG00000024077",80
"ENSRNOG00000069496",1
"ENSRNOG00000020456",2126
"ENSRNOG00000019802",71
"ENSRNOG00000065781",48
"ENSRNOG00000061992",1
"ENSRNOG00000063059",0
"ENSRNOG00000062668",8
"ENSRNOG00000012806",977
"ENSRNOG00000070914",79
"ENSRNOG00000019497",2582
"ENSRNOG00000036784",4
"ENSRNOG00000045545",8
"ENSRNOG00000064214",98
"ENSRNOG00000037331",0
"ENSRNOG00000054403",0
"ENSRNOG00000063616",20
"ENSRNOG00000062784",15
"ENSRNOG00000020774",234
"ENSRNOG00000064412",29
"ENSRNOG00000037897",336
"ENSRNOG00000067637",2
"ENSRNOG00000062989",0
"ENSRNOG00000015557",0
"ENSRNOG00000070647",0
"ENSRNOG00000042528",0
"ENSRNOG00000065143",0
"ENSRNOG00000016831",15320
"ENSRNOG00000024280",4
"ENSRNOG00000062309",0
"ENSRNOG00000066149",1
"ENSRNOG00000038101",0
"ENSRNOG00000070762",0
"ENSRNOG00000063199",0
"ENSRNOG00000055683",417
"ENSRNOG00000056228",1544
"ENSRNOG00000068057",0
"ENSRNOG00000070110",0
"ENSRNOG00000067051",0
"ENSRNOG00000028743",0
"ENSRNOG00000067556",9
"ENSRNOG00000062923",0
"ENSRNOG00000065617",0
"ENSRNOG00000066584",0
"ENSRNOG00000071129",1
"ENSRNOG00000013925",427
"ENSRNOG00000028273",2
"ENSRNOG00000055310",0
"ENSRNOG00000070853",5
"ENSRNOG00000065047",0
"ENSRNOG00000023233",127
"ENSRNOG00000034075",0
"ENSRNOG00000055312",0
"ENSRNOG00000070548",0
"ENSRNOG00000014341",419
"ENSRNOG00000069950",0
"ENSRNOG00000020543",374
"ENSRNOG00000020298",2507
"ENSRNOG00000018255",2770
"ENSRNOG00000070075",0
"ENSRNOG00000066399",2297
"ENSRNOG00000060725",0
"ENSRNOG00000021000",11
"ENSRNOG00000062617",0
"ENSRNOG00000062327",170
"ENSRNOG00000015876",0
"ENSRNOG00000016286",0
"ENSRNOG00000070318",1
"ENSRNOG00000070963",12
"ENSRNOG00000034061",0
"ENSRNOG00000033729",176
"ENSRNOG00000052677",0
"ENSRNOG00000017386",0
"ENSRNOG00000063011",2
"ENSRNOG00000070623",0
"ENSRNOG00000067477",14
"ENSRNOG00000020716",5546
"ENSRNOG00000066188",0
"ENSRNOG00000065495",0
"ENSRNOG00000018402",0
"ENSRNOG00000011488",34
"ENSRNOG00000068145",39
"ENSRNOG00000067525",15
"ENSRNOG00000066657",0
"ENSRNOG00000015441",168
"ENSRNOG00000071003",47
"ENSRNOG00000067263",0
"ENSRNOG00000047057",0
"ENSRNOG00000049826",0
"ENSRNOG00000020412",2400
"ENSRNOG00000065957",172
"ENSRNOG00000016923",2511
"ENSRNOG00000066567",172
"ENSRNOG00000018405",0
"ENSRNOG00000010938",0
"ENSRNOG00000065260",81
"ENSRNOG00000068883",0
"ENSRNOG00000063165",0
"ENSRNOG00000065394",0
"ENSRNOG00000014318",0
"ENSRNOG00000011029",1606
"ENSRNOG00000069309",0
"ENSRNOG00000017331",0
"ENSRNOG00000015239",834
"ENSRNOG00000069539",194
"ENSRNOG00000016857",0
"ENSRNOG00000018426",0
"ENSRNOG00000020110",538
"ENSRNOG00000012084",2176
"ENSRNOG00000033813",0
"ENSRNOG00000068378",0
"ENSRNOG00000046652",492
"ENSRNOG00000013770",0
"ENSRNOG00000024961",44
"ENSRNOG00000017341",0
"ENSRNOG00000011672",0
"ENSRNOG00000017673",85
"ENSRNOG00000032150",1
"ENSRNOG00000066542",0
"ENSRNOG00000064968",0
"ENSRNOG00000018356",332
"ENSRNOG00000017344",0
"ENSRNOG00000018287",0
"ENSRNOG00000023753",496
"ENSRNOG00000068886",0
"ENSRNOG00000030932",30
"ENSRNOG00000018761",4952
"ENSRNOG00000066496",0
"ENSRNOG00000066261",0
"ENSRNOG00000062876",12
"ENSRNOG00000069274",43
"ENSRNOG00000070624",5
"ENSRNOG00000030160",14
"ENSRNOG00000069633",842
"ENSRNOG00000032946",6
"ENSRNOG00000055877",0
"ENSRNOG00000025088",0
"ENSRNOG00000020743",7
"ENSRNOG00000020281",1
"ENSRNOG00000066177",0
"ENSRNOG00000012362",0
"ENSRNOG00000014303",464
"ENSRNOG00000018454",45
"ENSRNOG00000052023",3
"ENSRNOG00000020531",132
"ENSRNOG00000019544",225
"ENSRNOG00000020477",87
"ENSRNOG00000033414",0
"ENSRNOG00000023549",234
"ENSRNOG00000063696",3
"ENSRNOG00000070385",8
"ENSRNOG00000021096",141
"ENSRNOG00000021149",0
"ENSRNOG00000064236",0
"ENSRNOG00000022796",15
"ENSRNOG00000029784",1041
"ENSRNOG00000018885",277
"ENSRNOG00000065743",0
"ENSRNOG00000068428",0
"ENSRNOG00000063852",103
"ENSRNOG00000048138",56
"ENSRNOG00000063320",0
"ENSRNOG00000017982",0
"ENSRNOG00000019306",18
"ENSRNOG00000018440",464
"ENSRNOG00000029082",479
"ENSRNOG00000021104",6686
"ENSRNOG00000011451",17
"ENSRNOG00000046080",0
"ENSRNOG00000017254",751
"ENSRNOG00000020117",251
"ENSRNOG00000050995",75
"ENSRNOG00000054854",344
"ENSRNOG00000015503",4
"ENSRNOG00000021003",310
"ENSRNOG00000020274",55
"ENSRNOG00000069173",2
"ENSRNOG00000068815",0
"ENSRNOG00000067287",0
"ENSRNOG00000065528",6821
"ENSRNOG00000020899",0
"ENSRNOG00000015919",0
"ENSRNOG00000022701",8
"ENSRNOG00000058039",276799
"ENSRNOG00000018556",219
"ENSRNOG00000065206",7
"ENSRNOG00000042741",1
"ENSRNOG00000028137",1551
"ENSRNOG00000051102",226
"ENSRNOG00000019770",242
"ENSRNOG00000010983",0
"ENSRNOG00000020296",116
"ENSRNOG00000022640",2
"ENSRNOG00000029805",101
"ENSRNOG00000066726",0
"ENSRNOG00000017601",71
"ENSRNOG00000027811",0
"ENSRNOG00000016090",579
"ENSRNOG00000045560",0
"ENSRNOG00000049596",1
"ENSRNOG00000020651",973
"ENSRNOG00000065330",12
"ENSRNOG00000016679",7
"ENSRNOG00000049445",0
"ENSRNOG00000017379",0
"ENSRNOG00000071114",0
"ENSRNOG00000018350",0
"ENSRNOG00000028992",14761
"ENSRNOG00000068837",0
"ENSRNOG00000036653",0
"ENSRNOG00000019838",167
"ENSRNOG00000068048",448
"ENSRNOG00000019549",1776
"ENSRNOG00000011151",64
"ENSRNOG00000022189",35
"ENSRNOG00000064154",0
"ENSRNOG00000062996",0
"ENSRNOG00000015526",0
"ENSRNOG00000020762",1135
"ENSRNOG00000023318",2
"ENSRNOG00000066701",37
"ENSRNOG00000053075",13
"ENSRNOG00000012874",314
"ENSRNOG00000068069",0
"ENSRNOG00000056069",282
"ENSRNOG00000048424",128
"ENSRNOG00000024257",23
"ENSRNOG00000065214",10
"ENSRNOG00000064813",0
"ENSRNOG00000067015",0
"ENSRNOG00000011895",166
"ENSRNOG00000023659",1
"ENSRNOG00000070807",0
"ENSRNOG00000065154",0
"ENSRNOG00000009791",0
"ENSRNOG00000017659",0
"ENSRNOG00000020777",224
"ENSRNOG00000016266",251
"ENSRNOG00000017839",521
"ENSRNOG00000018537",0
"ENSRNOG00000068551",0
"ENSRNOG00000017918",13
"ENSRNOG00000016381",391
"ENSRNOG00000020736",55
"ENSRNOG00000063010",0
"ENSRNOG00000069056",78
"ENSRNOG00000065375",0
"ENSRNOG00000023985",82
"ENSRNOG00000016041",0
"ENSRNOG00000019376",58
"ENSRNOG00000017456",0
"ENSRNOG00000008815",200
"ENSRNOG00000016722",2791
"ENSRNOG00000048397",177
"ENSRNOG00000017728",189
"ENSRNOG00000020783",6
"ENSRNOG00000067450",515
"ENSRNOG00000015552",265
"ENSRNOG00000025819",0
"ENSRNOG00000016919",1229
"ENSRNOG00000018955",1
"ENSRNOG00000064421",2
"ENSRNOG00000019106",998
"ENSRNOG00000064814",0
"ENSRNOG00000010959",71
"ENSRNOG00000021474",0
"ENSRNOG00000032940",0
"ENSRNOG00000043512",1
"ENSRNOG00000028274",2034
"ENSRNOG00000024410",121
"ENSRNOG00000015527",0
"ENSRNOG00000010017",201
"ENSRNOG00000050015",5
"ENSRNOG00000047692",53
"ENSRNOG00000060431",0
"ENSRNOG00000065271",0
"ENSRNOG00000070291",0
"ENSRNOG00000068975",0
"ENSRNOG00000020304",955
"ENSRNOG00000017418",3506
"ENSRNOG00000012369",2
"ENSRNOG00000036625",0
"ENSRNOG00000021946",0
"ENSRNOG00000038497",0
"ENSRNOG00000055424",3
"ENSRNOG00000024746",0
"ENSRNOG00000014450",747
"ENSRNOG00000067065",1891
"ENSRNOG00000037298",4
"ENSRNOG00000025247",0
"ENSRNOG00000062496",0
"ENSRNOG00000023151",0
"ENSRNOG00000048663",0
"ENSRNOG00000016825",150
"ENSRNOG00000024737",1374
"ENSRNOG00000013624",52
"ENSRNOG00000022610",0
"ENSRNOG00000065850",0
"ENSRNOG00000070456",0
"ENSRNOG00000020325",1310
"ENSRNOG00000019854",0
"ENSRNOG00000015413",159
"ENSRNOG00000016897",0
"ENSRNOG00000037690",124
"ENSRNOG00000067174",0
"ENSRNOG00000014330",742
"ENSRNOG00000069494",0
"ENSRNOG00000026419",2
"ENSRNOG00000013223",141
"ENSRNOG00000065958",0
"ENSRNOG00000046112",29
"ENSRNOG00000027264",160
"ENSRNOG00000032798",1020
"ENSRNOG00000019319",667
"ENSRNOG00000018603",172
"ENSRNOG00000032817",0
"ENSRNOG00000027422",252
"ENSRNOG00000020763",845
"ENSRNOG00000064249",0
"ENSRNOG00000049505",175
"ENSRNOG00000059408",793
"ENSRNOG00000048250",255
"ENSRNOG00000064870",0
"ENSRNOG00000028891",12
"ENSRNOG00000019959",5
"ENSRNOG00000020452",1100
"ENSRNOG00000050224",108
"ENSRNOG00000031562",0
"ENSRNOG00000013439",0
"ENSRNOG00000014916",1936
"ENSRNOG00000033196",0
"ENSRNOG00000020263",0
"ENSRNOG00000058277",3
"ENSRNOG00000051197",3322
"ENSRNOG00000071074",0
"ENSRNOG00000068712",0
"ENSRNOG00000020947",131
"ENSRNOG00000020597",121
"ENSRNOG00000068594",0
"ENSRNOG00000017826",259
"ENSRNOG00000013506",272
"ENSRNOG00000014277",483
"ENSRNOG00000012641",926
"ENSRNOG00000040300",1
"ENSRNOG00000015675",0
"ENSRNOG00000050206",0
"ENSRNOG00000063249",0
"ENSRNOG00000012002",10526
"ENSRNOG00000012788",732
"ENSRNOG00000070758",0
"ENSRNOG00000070086",0
"ENSRNOG00000017873",0
"ENSRNOG00000020532",71
"ENSRNOG00000019418",2
"ENSRNOG00000070971",9
"ENSRNOG00000031178",0
"ENSRNOG00000042308",30
"ENSRNOG00000012574",284
"ENSRNOG00000047040",1
"ENSRNOG00000001500",290
"ENSRNOG00000016737",0
"ENSRNOG00000019413",36
"ENSRNOG00000068445",931
"ENSRNOG00000015844",1116
"ENSRNOG00000068953",57
"ENSRNOG00000047703",0
"ENSRNOG00000038276",0
"ENSRNOG00000063034",0
"ENSRNOG00000067884",0
"ENSRNOG00000017963",118
"ENSRNOG00000064966",1
"ENSRNOG00000019532",1443
"ENSRNOG00000015217",398
"ENSRNOG00000016267",97
"ENSRNOG00000021510",1
"ENSRNOG00000059330",0
"ENSRNOG00000020425",381
"ENSRNOG00000064833",0
"ENSRNOG00000017383",413
"ENSRNOG00000019161",444
"ENSRNOG00000047526",299
"ENSRNOG00000069479",0
"ENSRNOG00000028041",0
"ENSRNOG00000016462",123
"ENSRNOG00000067828",4
"ENSRNOG00000010664",55
"ENSRNOG00000019424",0
"ENSRNOG00000016790",468
"ENSRNOG00000039730",356
"ENSRNOG00000014902",695
"ENSRNOG00000020949",1
"ENSRNOG00000066044",0
"ENSRNOG00000013358",5
"ENSRNOG00000049259",173
"ENSRNOG00000023091",45
"ENSRNOG00000015860",2
"ENSRNOG00000018517",201
"ENSRNOG00000001499",5
"ENSRNOG00000050554",14
"ENSRNOG00000021206",185
"ENSRNOG00000065183",0
"ENSRNOG00000050223",494
"ENSRNOG00000011191",0
"ENSRNOG00000030281",0
"ENSRNOG00000069921",177
"ENSRNOG00000018514",0
"ENSRNOG00000016054",3190
"ENSRNOG00000020956",372
"ENSRNOG00000001501",446
"ENSRNOG00000018512",0
"ENSRNOG00000020417",555
"ENSRNOG00000063413",0
"ENSRNOG00000069434",7
"ENSRNOG00000013877",321
"ENSRNOG00000064721",893
"ENSRNOG00000036648",0
"ENSRNOG00000018878",404
"ENSRNOG00000020410",1
"ENSRNOG00000014852",229
"ENSRNOG00000037715",157
"ENSRNOG00000065723",0
"ENSRNOG00000063597",0
"ENSRNOG00000064980",2
"ENSRNOG00000020793",482
"ENSRNOG00000047145",106
"ENSRNOG00000052304",0
"ENSRNOG00000065613",0
"ENSRNOG00000019442",127
"ENSRNOG00000015152",0
"ENSRNOG00000066612",0
"ENSRNOG00000016935",825
"ENSRNOG00000018531",279
"ENSRNOG00000020426",435
"ENSRNOG00000016038",506
"ENSRNOG00000016611",851
"ENSRNOG00000056118",1434
"ENSRNOG00000019127",58
"ENSRNOG00000046353",12
"ENSRNOG00000069874",0
"ENSRNOG00000023150",3670
"ENSRNOG00000047229",303
"ENSRNOG00000068940",0
"ENSRNOG00000062423",0
"ENSRNOG00000022313",0
"ENSRNOG00000015086",0
"ENSRNOG00000062741",7
"ENSRNOG00000069678",0
"ENSRNOG00000019280",3
"ENSRNOG00000020587",12567
"ENSRNOG00000065864",0
"ENSRNOG00000027240",1
"ENSRNOG00000020411",1957
"ENSRNOG00000065701",0
"ENSRNOG00000030331",2
"ENSRNOG00000062988",0
"ENSRNOG00000063917",0
"ENSRNOG00000063592",2
"ENSRNOG00000016973",117
"ENSRNOG00000018551",2
"ENSRNOG00000015293",4
"ENSRNOG00000049232",1702
"ENSRNOG00000063929",2
"ENSRNOG00000019318",2
"ENSRNOG00000018547",64
"ENSRNOG00000018580",0
"ENSRNOG00000042592",206
"ENSRNOG00000050831",0
"ENSRNOG00000064244",6
"ENSRNOG00000020481",146
"ENSRNOG00000043154",0
"ENSRNOG00000018606",8
"ENSRNOG00000018664",0
"ENSRNOG00000013823",7
"ENSRNOG00000019501",264
"ENSRNOG00000017897",9
"ENSRNOG00000016791",266
"ENSRNOG00000021058",169
"ENSRNOG00000012692",349
"ENSRNOG00000065121",0
"ENSRNOG00000013351",816
"ENSRNOG00000017509",242
"ENSRNOG00000018515",171
"ENSRNOG00000031927",0
"ENSRNOG00000063282",0
"ENSRNOG00000017147",4
"ENSRNOG00000032004",1
"ENSRNOG00000022164",22
"ENSRNOG00000021063",75
"ENSRNOG00000013407",0
"ENSRNOG00000065806",0
"ENSRNOG00000039076",128
"ENSRNOG00000019489",258
"ENSRNOG00000014951",0
"ENSRNOG00000031739",15
"ENSRNOG00000020235",5121
"ENSRNOG00000021130",0
"ENSRNOG00000046669",0
"ENSRNOG00000018612",0
"ENSRNOG00000019999",13
"ENSRNOG00000014925",2
"ENSRNOG00000021017",167
"ENSRNOG00000010994",39
"ENSRNOG00000070690",0
"ENSRNOG00000054336",0
"ENSRNOG00000015407",0
"ENSRNOG00000018831",0
"ENSRNOG00000015830",0
"ENSRNOG00000012988",2
"ENSRNOG00000021027",144
"ENSRNOG00000042686",111
"ENSRNOG00000009922",0
"ENSRNOG00000052287",0
"ENSRNOG00000014610",237
"ENSRNOG00000020882",244
"ENSRNOG00000067926",802
"ENSRNOG00000019627",8
"ENSRNOG00000016940",286
"ENSRNOG00000015488",1686
"ENSRNOG00000012034",0
"ENSRNOG00000015609",137
"ENSRNOG00000030776",78
"ENSRNOG00000020308",1012
"ENSRNOG00000021032",405
"ENSRNOG00000042705",0
"ENSRNOG00000068628",0
"ENSRNOG00000017191",1747
"ENSRNOG00000016624",5
"ENSRNOG00000070392",842
"ENSRNOG00000063151",0
"ENSRNOG00000018864",0
"ENSRNOG00000018369",203
"ENSRNOG00000025587",2228
"ENSRNOG00000023053",682
"ENSRNOG00000050257",14
"ENSRNOG00000071068",0
"ENSRNOG00000068373",0
"ENSRNOG00000069023",0
"ENSRNOG00000033498",513
"ENSRNOG00000042852",0
"ENSRNOG00000070184",142
"ENSRNOG00000065015",94
"ENSRNOG00000019432",0
"ENSRNOG00000012460",41
"ENSRNOG00000031202",0
"ENSRNOG00000068605",1
"ENSRNOG00000063141",0
"ENSRNOG00000020057",0
"ENSRNOG00000026163",264
"ENSRNOG00000061312",0
"ENSRNOG00000015982",2
"ENSRNOG00000068273",0
"ENSRNOG00000040242",22
"ENSRNOG00000021035",4113
"ENSRNOG00000020675",871
"ENSRNOG00000043455",0
"ENSRNOG00000012036",966
"ENSRNOG00000021800",1
"ENSRNOG00000015551",459
"ENSRNOG00000069813",0
"ENSRNOG00000020683",2380
"ENSRNOG00000019283",162
"ENSRNOG00000055650",0
"ENSRNOG00000064555",0
"ENSRNOG00000064293",495
"ENSRNOG00000070088",0
"ENSRNOG00000021039",2
"ENSRNOG00000014434",576
"ENSRNOG00000014290",0
"ENSRNOG00000066778",0
"ENSRNOG00000020812",1053
"ENSRNOG00000020546",54
"ENSRNOG00000065013",0
"ENSRNOG00000012524",1446
"ENSRNOG00000042777",133
"ENSRNOG00000012103",1
"ENSRNOG00000019728",0
"ENSRNOG00000063232",3
"ENSRNOG00000071080",0
"ENSRNOG00000046874",720
"ENSRNOG00000027405",204
"ENSRNOG00000068792",1
"ENSRNOG00000026109",322
"ENSRNOG00000020538",2
"ENSRNOG00000029766",0
"ENSRNOG00000021046",4
"ENSRNOG00000068685",0
"ENSRNOG00000015660",200
"ENSRNOG00000067569",0
"ENSRNOG00000068625",0
"ENSRNOG00000020098",0
"ENSRNOG00000017854",692
"ENSRNOG00000001488",2172
"ENSRNOG00000020713",1415
"ENSRNOG00000070095",17
"ENSRNOG00000067308",0
"ENSRNOG00000064385",1512
"ENSRNOG00000068117",0
"ENSRNOG00000046983",49
"ENSRNOG00000012611",53
"ENSRNOG00000018773",62
"ENSRNOG00000020109",0
"ENSRNOG00000031529",0
"ENSRNOG00000017508",138
"ENSRNOG00000010853",0
"ENSRNOG00000019555",355
"ENSRNOG00000020876",517
"ENSRNOG00000012092",0
"ENSRNOG00000037814",8
"ENSRNOG00000055972",0
"ENSRNOG00000034184",6
"ENSRNOG00000020233",2268
"ENSRNOG00000018808",7
"ENSRNOG00000020883",69
"ENSRNOG00000056362",0
"ENSRNOG00000001489",335
"ENSRNOG00000024414",1512
"ENSRNOG00000015593",0
"ENSRNOG00000046971",5
"ENSRNOG00000033906",2
"ENSRNOG00000027784",852
"ENSRNOG00000021048",4
"ENSRNOG00000013553",0
"ENSRNOG00000018690",172
"ENSRNOG00000011540",1064
"ENSRNOG00000020927",10
"ENSRNOG00000020063",303
"ENSRNOG00000023528",0
"ENSRNOG00000064702",0
"ENSRNOG00000017678",1112
"ENSRNOG00000011476",55
"ENSRNOG00000052220",0
"ENSRNOG00000049014",0
"ENSRNOG00000024460",167
"ENSRNOG00000020982",964
"ENSRNOG00000001490",153
"ENSRNOG00000022129",0
"ENSRNOG00000011480",493
"ENSRNOG00000020578",14
"ENSRNOG00000012872",258
"ENSRNOG00000010087",224
"ENSRNOG00000021493",0
"ENSRNOG00000020889",8261
"ENSRNOG00000064590",0
"ENSRNOG00000020695",295
"ENSRNOG00000047575",128
"ENSRNOG00000061450",12
"ENSRNOG00000020102",2640
"ENSRNOG00000068112",0
"ENSRNOG00000017429",2
"ENSRNOG00000010753",659
"ENSRNOG00000020605",94
"ENSRNOG00000066632",0
"ENSRNOG00000012576",750
"ENSRNOG00000015517",128
"ENSRNOG00000017030",1107
"ENSRNOG00000070869",0
"ENSRNOG00000067718",0
"ENSRNOG00000025644",100
"ENSRNOG00000013663",13
"ENSRNOG00000019599",0
"ENSRNOG00000020938",0
"ENSRNOG00000014166",334
"ENSRNOG00000047035",463
"ENSRNOG00000015658",2883
"ENSRNOG00000063891",0
"ENSRNOG00000024580",0
"ENSRNOG00000020686",2
"ENSRNOG00000066760",0
"ENSRNOG00000066678",0
"ENSRNOG00000021078",0
"ENSRNOG00000014791",1238
"ENSRNOG00000019249",1
"ENSRNOG00000069065",2
"ENSRNOG00000011290",274
"ENSRNOG00000019485",1979
"ENSRNOG00000020990",0
"ENSRNOG00000015822",426
"ENSRNOG00000047279",0
"ENSRNOG00000015456",62
"ENSRNOG00000015783",0
"ENSRNOG00000066654",0
"ENSRNOG00000020995",0
"ENSRNOG00000020310",278
"ENSRNOG00000020669",15
"ENSRNOG00000020699",1
"ENSRNOG00000069183",0
"ENSRNOG00000068514",0
"ENSRNOG00000021507",0
"ENSRNOG00000036981",0
"ENSRNOG00000002628",0
"ENSRNOG00000006962",2
"ENSRNOG00000018012",2447
"ENSRNOG00000069456",436
"ENSRNOG00000015180",86
"ENSRNOG00000025220",25
"ENSRNOG00000013123",11
"ENSRNOG00000064904",0
"ENSRNOG00000018858",217
"ENSRNOG00000020164",10
"ENSRNOG00000025354",0
"ENSRNOG00000016769",0
"ENSRNOG00000031662",0
"ENSRNOG00000065448",0
"ENSRNOG00000026861",0
"ENSRNOG00000014465",0
"ENSRNOG00000029049",624
"ENSRNOG00000017220",241
"ENSRNOG00000031073",0
"ENSRNOG00000014181",0
"ENSRNOG00000016490",0
"ENSRNOG00000014779",235
"ENSRNOG00000068871",0
"ENSRNOG00000018339",0
"ENSRNOG00000031459",224
"ENSRNOG00000017648",0
"ENSRNOG00000018336",4
"ENSRNOG00000021011",0
"ENSRNOG00000055761",592
"ENSRNOG00000009891",237
"ENSRNOG00000011058",2967
"ENSRNOG00000018321",5
"ENSRNOG00000031113",577
"ENSRNOG00000067810",1
"ENSRNOG00000015972",3
"ENSRNOG00000047019",191
"ENSRNOG00000045732",0
"ENSRNOG00000011077",4618
"ENSRNOG00000052687",352
"ENSRNOG00000019453",25712
"ENSRNOG00000014227",0
"ENSRNOG00000015339",1430
"ENSRNOG00000051208",0
"ENSRNOG00000037219",9
"ENSRNOG00000016697",14
"ENSRNOG00000064479",0
"ENSRNOG00000017756",0
"ENSRNOG00000070772",0
"ENSRNOG00000038445",5
"ENSRNOG00000020779",0
"ENSRNOG00000048014",0
"ENSRNOG00000019600",0
"ENSRNOG00000020206",4751
"ENSRNOG00000021014",0
"ENSRNOG00000068083",0
"ENSRNOG00000027436",211
"ENSRNOG00000064179",2
"ENSRNOG00000017357",0
"ENSRNOG00000062814",0
"ENSRNOG00000018524",1564
"ENSRNOG00000020530",0
"ENSRNOG00000016147",6
"ENSRNOG00000021056",26
"ENSRNOG00000037638",714
"ENSRNOG00000065638",0
"ENSRNOG00000019199",72
"ENSRNOG00000015218",159
"ENSRNOG00000050207",0
"ENSRNOG00000010763",2
"ENSRNOG00000069620",0
"ENSRNOG00000015030",1468
"ENSRNOG00000011015",855
"ENSRNOG00000014787",0
"ENSRNOG00000066679",0
"ENSRNOG00000021020",0
"ENSRNOG00000019338",1
"ENSRNOG00000021016",0
"ENSRNOG00000020700",126
"ENSRNOG00000064437",101
"ENSRNOG00000016327",92
"ENSRNOG00000023847",0
"ENSRNOG00000069949",0
"ENSRNOG00000014829",193
"ENSRNOG00000020044",449
"ENSRNOG00000016595",0
"ENSRNOG00000060021",1
"ENSRNOG00000065515",0
"ENSRNOG00000064196",0
"ENSRNOG00000037798",32
"ENSRNOG00000060610",0
"ENSRNOG00000052810",11
"ENSRNOG00000017681",0
"ENSRNOG00000019616",1
"ENSRNOG00000055176",4
"ENSRNOG00000056940",1610
"ENSRNOG00000063855",1
"ENSRNOG00000016102",7
"ENSRNOG00000055298",0
"ENSRNOG00000029490",203
"ENSRNOG00000009462",171
"ENSRNOG00000060429",143
"ENSRNOG00000021109",5
"ENSRNOG00000018986",2
"ENSRNOG00000008824",0
"ENSRNOG00000063416",2
"ENSRNOG00000070289",2
"ENSRNOG00000051450",538
"ENSRNOG00000062471",0
"ENSRNOG00000061012",1110
"ENSRNOG00000013241",0
"ENSRNOG00000021118",1731
"ENSRNOG00000053735",101
"ENSRNOG00000002332",3
"ENSRNOG00000054418",0
"ENSRNOG00000015911",775
"ENSRNOG00000032034",1367
"ENSRNOG00000061533",123
"ENSRNOG00000009664",53
"ENSRNOG00000033775",0
"ENSRNOG00000066079",0
"ENSRNOG00000065821",0
"ENSRNOG00000021025",370
"ENSRNOG00000001466",0
"ENSRNOG00000011994",0
"ENSRNOG00000026572",43
"ENSRNOG00000020719",31
"ENSRNOG00000019560",51
"ENSRNOG00000062718",2
"ENSRNOG00000046480",78
"ENSRNOG00000017365",0
"ENSRNOG00000016807",2529
"ENSRNOG00000015865",1555
"ENSRNOG00000018007",284
"ENSRNOG00000069231",0
"ENSRNOG00000056733",0
"ENSRNOG00000028753",150
"ENSRNOG00000025375",4
"ENSRNOG00000020182",227
"ENSRNOG00000013190",183
"ENSRNOG00000013795",212
"ENSRNOG00000060603",242
"ENSRNOG00000019970",390
"ENSRNOG00000061348",18
"ENSRNOG00000031003",65
"ENSRNOG00000020652",2829
"ENSRNOG00000058286",0
"ENSRNOG00000037541",0
"ENSRNOG00000062473",125
"ENSRNOG00000070704",0
"ENSRNOG00000060972",613
"ENSRNOG00000070441",0
"ENSRNOG00000011975",503
"ENSRNOG00000019132",130
"ENSRNOG00000047901",0
"ENSRNOG00000070198",0
"ENSRNOG00000016368",206
"ENSRNOG00000004273",1
"ENSRNOG00000066811",0
"ENSRNOG00000021145",65
"ENSRNOG00000054391",645
"ENSRNOG00000020731",3
"ENSRNOG00000033343",7
"ENSRNOG00000066108",0
"ENSRNOG00000032819",0
"ENSRNOG00000070349",36
"ENSRNOG00000019578",6724
"ENSRNOG00000011174",1
"ENSRNOG00000017137",59
"ENSRNOG00000020897",2585
"ENSRNOG00000014186",68
"ENSRNOG00000012055",813
"ENSRNOG00000017753",146
"ENSRNOG00000029945",0
"ENSRNOG00000017975",0
"ENSRNOG00000051915",209
"ENSRNOG00000020746",3
"ENSRNOG00000011411",771
"ENSRNOG00000068342",167
"ENSRNOG00000026517",446
"ENSRNOG00000020991",1
"ENSRNOG00000065978",0
"ENSRNOG00000021147",609
"ENSRNOG00000018106",50
"ENSRNOG00000017621",374
"ENSRNOG00000024056",145
"ENSRNOG00000010964",2432
"ENSRNOG00000018411",157
"ENSRNOG00000023931",17
"ENSRNOG00000054181",0
"ENSRNOG00000014530",2696
"ENSRNOG00000065256",0
"ENSRNOG00000055194",0
"ENSRNOG00000011675",69
"ENSRNOG00000017446",2278
"ENSRNOG00000016244",2862
"ENSRNOG00000063516",0
"ENSRNOG00000016815",276
"ENSRNOG00000018936",176
"ENSRNOG00000014193",356
"ENSRNOG00000021659",8
"ENSRNOG00000014908",969
"ENSRNOG00000065298",0
"ENSRNOG00000064302",129
"ENSRNOG00000018379",105
"ENSRNOG00000019706",0
"ENSRNOG00000053084",104
"ENSRNOG00000020405",0
"ENSRNOG00000012322",51
"ENSRNOG00000064816",0
"ENSRNOG00000019254",157
"ENSRNOG00000018101",2
"ENSRNOG00000017243",261
