"","PDGFNS3_aligned.bam"
"ENSRNOG00000066972",0
"ENSRNOG00000065700",0
"ENSRNOG00000049190",0
"ENSRNOG00000065336",24
"ENSRNOG00000057889",0
"ENSRNOG00000019206",1
"ENSRNOG00000011931",2492
"ENSRNOG00000065087",0
"ENSRNOG00000071194",59
"ENSRNOG00000037556",240
"ENSRNOG00000069523",0
"ENSRNOG00000063248",0
"ENSRNOG00000069498",0
"ENSRNOG00000064406",0
"ENSRNOG00000068492",10
"ENSRNOG00000052236",80
"ENSRNOG00000064058",0
"ENSRNOG00000068138",1
"ENSRNOG00000062480",2
"ENSRNOG00000048219",0
"ENSRNOG00000063331",0
"ENSRNOG00000012301",6
"ENSRNOG00000070848",185
"ENSRNOG00000059992",0
"ENSRNOG00000042899",3
"ENSRNOG00000067858",0
"ENSRNOG00000013160",2690
"ENSRNOG00000024077",117
"ENSRNOG00000069496",0
"ENSRNOG00000020456",2036
"ENSRNOG00000019802",190
"ENSRNOG00000065781",47
"ENSRNOG00000061992",1
"ENSRNOG00000063059",0
"ENSRNOG00000062668",12
"ENSRNOG00000012806",1589
"ENSRNOG00000070914",119
"ENSRNOG00000019497",4167
"ENSRNOG00000036784",3
"ENSRNOG00000045545",13
"ENSRNOG00000064214",161
"ENSRNOG00000037331",0
"ENSRNOG00000054403",0
"ENSRNOG00000063616",47
"ENSRNOG00000062784",28
"ENSRNOG00000020774",491
"ENSRNOG00000064412",55
"ENSRNOG00000037897",350
"ENSRNOG00000067637",9
"ENSRNOG00000062989",5
"ENSRNOG00000015557",0
"ENSRNOG00000070647",0
"ENSRNOG00000042528",0
"ENSRNOG00000065143",0
"ENSRNOG00000016831",14488
"ENSRNOG00000024280",2
"ENSRNOG00000062309",0
"ENSRNOG00000066149",2
"ENSRNOG00000038101",0
"ENSRNOG00000070762",0
"ENSRNOG00000063199",0
"ENSRNOG00000055683",742
"ENSRNOG00000056228",1342
"ENSRNOG00000068057",0
"ENSRNOG00000070110",0
"ENSRNOG00000067051",0
"ENSRNOG00000028743",0
"ENSRNOG00000067556",10
"ENSRNOG00000062923",0
"ENSRNOG00000065617",0
"ENSRNOG00000066584",2
"ENSRNOG00000071129",14
"ENSRNOG00000013925",396
"ENSRNOG00000028273",9
"ENSRNOG00000055310",0
"ENSRNOG00000070853",2
"ENSRNOG00000065047",1
"ENSRNOG00000023233",230
"ENSRNOG00000034075",0
"ENSRNOG00000055312",0
"ENSRNOG00000070548",0
"ENSRNOG00000014341",608
"ENSRNOG00000069950",1
"ENSRNOG00000020543",740
"ENSRNOG00000020298",6169
"ENSRNOG00000018255",4316
"ENSRNOG00000070075",0
"ENSRNOG00000066399",3024
"ENSRNOG00000060725",0
"ENSRNOG00000021000",11
"ENSRNOG00000062617",0
"ENSRNOG00000062327",400
"ENSRNOG00000015876",0
"ENSRNOG00000016286",1
"ENSRNOG00000070318",20
"ENSRNOG00000070963",33
"ENSRNOG00000034061",0
"ENSRNOG00000033729",281
"ENSRNOG00000052677",0
"ENSRNOG00000017386",2
"ENSRNOG00000063011",0
"ENSRNOG00000070623",0
"ENSRNOG00000067477",23
"ENSRNOG00000020716",7061
"ENSRNOG00000066188",0
"ENSRNOG00000065495",0
"ENSRNOG00000018402",0
"ENSRNOG00000011488",134
"ENSRNOG00000068145",28
"ENSRNOG00000067525",17
"ENSRNOG00000066657",0
"ENSRNOG00000015441",762
"ENSRNOG00000071003",58
"ENSRNOG00000067263",0
"ENSRNOG00000047057",0
"ENSRNOG00000049826",0
"ENSRNOG00000020412",3744
"ENSRNOG00000065957",181
"ENSRNOG00000016923",3465
"ENSRNOG00000066567",341
"ENSRNOG00000018405",0
"ENSRNOG00000010938",1
"ENSRNOG00000065260",130
"ENSRNOG00000068883",0
"ENSRNOG00000063165",0
"ENSRNOG00000065394",2
"ENSRNOG00000014318",0
"ENSRNOG00000011029",2706
"ENSRNOG00000069309",0
"ENSRNOG00000017331",0
"ENSRNOG00000015239",1556
"ENSRNOG00000069539",254
"ENSRNOG00000016857",0
"ENSRNOG00000018426",5
"ENSRNOG00000020110",1648
"ENSRNOG00000012084",5449
"ENSRNOG00000033813",0
"ENSRNOG00000068378",0
"ENSRNOG00000046652",303
"ENSRNOG00000013770",2
"ENSRNOG00000024961",113
"ENSRNOG00000017341",0
"ENSRNOG00000011672",0
"ENSRNOG00000017673",149
"ENSRNOG00000032150",2
"ENSRNOG00000066542",3
"ENSRNOG00000064968",0
"ENSRNOG00000018356",395
"ENSRNOG00000017344",0
"ENSRNOG00000018287",2
"ENSRNOG00000023753",262
"ENSRNOG00000068886",0
"ENSRNOG00000030932",84
"ENSRNOG00000018761",7346
"ENSRNOG00000066496",0
"ENSRNOG00000066261",0
"ENSRNOG00000062876",38
"ENSRNOG00000069274",70
"ENSRNOG00000070624",3
"ENSRNOG00000030160",46
"ENSRNOG00000069633",993
"ENSRNOG00000032946",14
"ENSRNOG00000055877",0
"ENSRNOG00000025088",0
"ENSRNOG00000020743",39
"ENSRNOG00000020281",4
"ENSRNOG00000066177",0
"ENSRNOG00000012362",0
"ENSRNOG00000014303",865
"ENSRNOG00000018454",22
"ENSRNOG00000052023",3
"ENSRNOG00000020531",119
"ENSRNOG00000019544",374
"ENSRNOG00000020477",201
"ENSRNOG00000033414",0
"ENSRNOG00000023549",750
"ENSRNOG00000063696",0
"ENSRNOG00000070385",41
"ENSRNOG00000021096",330
"ENSRNOG00000021149",0
"ENSRNOG00000064236",0
"ENSRNOG00000022796",47
"ENSRNOG00000029784",839
"ENSRNOG00000018885",608
"ENSRNOG00000065743",0
"ENSRNOG00000068428",0
"ENSRNOG00000063852",117
"ENSRNOG00000048138",96
"ENSRNOG00000063320",0
"ENSRNOG00000017982",0
"ENSRNOG00000019306",7
"ENSRNOG00000018440",562
"ENSRNOG00000029082",1096
"ENSRNOG00000021104",13341
"ENSRNOG00000011451",19
"ENSRNOG00000046080",0
"ENSRNOG00000017254",993
"ENSRNOG00000020117",534
"ENSRNOG00000050995",131
"ENSRNOG00000054854",588
"ENSRNOG00000015503",2
"ENSRNOG00000021003",371
"ENSRNOG00000020274",103
"ENSRNOG00000069173",2
"ENSRNOG00000068815",0
"ENSRNOG00000067287",0
"ENSRNOG00000065528",112
"ENSRNOG00000020899",0
"ENSRNOG00000015919",0
"ENSRNOG00000022701",21
"ENSRNOG00000058039",25536
"ENSRNOG00000018556",340
"ENSRNOG00000065206",18
"ENSRNOG00000042741",0
"ENSRNOG00000028137",2818
"ENSRNOG00000051102",430
"ENSRNOG00000019770",170
"ENSRNOG00000010983",0
"ENSRNOG00000020296",355
"ENSRNOG00000022640",3
"ENSRNOG00000029805",195
"ENSRNOG00000066726",0
"ENSRNOG00000017601",130
"ENSRNOG00000027811",0
"ENSRNOG00000016090",1763
"ENSRNOG00000045560",2
"ENSRNOG00000049596",2
"ENSRNOG00000020651",1078
"ENSRNOG00000065330",16
"ENSRNOG00000016679",1
"ENSRNOG00000049445",0
"ENSRNOG00000017379",0
"ENSRNOG00000071114",0
"ENSRNOG00000018350",0
"ENSRNOG00000028992",40495
"ENSRNOG00000068837",0
"ENSRNOG00000036653",0
"ENSRNOG00000019838",556
"ENSRNOG00000068048",875
"ENSRNOG00000019549",749
"ENSRNOG00000011151",315
"ENSRNOG00000022189",241
"ENSRNOG00000064154",1
"ENSRNOG00000062996",0
"ENSRNOG00000015526",0
"ENSRNOG00000020762",2127
"ENSRNOG00000023318",4
"ENSRNOG00000066701",64
"ENSRNOG00000053075",16
"ENSRNOG00000012874",610
"ENSRNOG00000068069",0
"ENSRNOG00000056069",464
"ENSRNOG00000048424",259
"ENSRNOG00000024257",50
"ENSRNOG00000065214",8
"ENSRNOG00000064813",0
"ENSRNOG00000067015",0
"ENSRNOG00000011895",426
"ENSRNOG00000023659",0
"ENSRNOG00000070807",0
"ENSRNOG00000065154",0
"ENSRNOG00000009791",0
"ENSRNOG00000017659",0
"ENSRNOG00000020777",303
"ENSRNOG00000016266",314
"ENSRNOG00000017839",970
"ENSRNOG00000018537",0
"ENSRNOG00000068551",0
"ENSRNOG00000017918",24
"ENSRNOG00000016381",150
"ENSRNOG00000020736",120
"ENSRNOG00000063010",0
"ENSRNOG00000069056",137
"ENSRNOG00000065375",0
"ENSRNOG00000023985",174
"ENSRNOG00000016041",0
"ENSRNOG00000019376",155
"ENSRNOG00000017456",0
"ENSRNOG00000008815",311
"ENSRNOG00000016722",3761
"ENSRNOG00000048397",313
"ENSRNOG00000017728",339
"ENSRNOG00000020783",30
"ENSRNOG00000067450",642
"ENSRNOG00000015552",444
"ENSRNOG00000025819",1
"ENSRNOG00000016919",1901
"ENSRNOG00000018955",0
"ENSRNOG00000064421",3
"ENSRNOG00000019106",2021
"ENSRNOG00000064814",0
"ENSRNOG00000010959",159
"ENSRNOG00000021474",0
"ENSRNOG00000032940",0
"ENSRNOG00000043512",0
"ENSRNOG00000028274",1328
"ENSRNOG00000024410",567
"ENSRNOG00000015527",0
"ENSRNOG00000010017",329
"ENSRNOG00000050015",11
"ENSRNOG00000047692",170
"ENSRNOG00000060431",0
"ENSRNOG00000065271",0
"ENSRNOG00000070291",0
"ENSRNOG00000068975",0
"ENSRNOG00000020304",1474
"ENSRNOG00000017418",7189
"ENSRNOG00000012369",0
"ENSRNOG00000036625",0
"ENSRNOG00000021946",0
"ENSRNOG00000038497",0
"ENSRNOG00000055424",8
"ENSRNOG00000024746",0
"ENSRNOG00000014450",1070
"ENSRNOG00000067065",2134
"ENSRNOG00000037298",9
"ENSRNOG00000025247",1
"ENSRNOG00000062496",0
"ENSRNOG00000023151",2
"ENSRNOG00000048663",0
"ENSRNOG00000016825",131
"ENSRNOG00000024737",1885
"ENSRNOG00000013624",143
"ENSRNOG00000022610",0
"ENSRNOG00000065850",0
"ENSRNOG00000070456",0
"ENSRNOG00000020325",1320
"ENSRNOG00000019854",0
"ENSRNOG00000015413",332
"ENSRNOG00000016897",1
"ENSRNOG00000037690",494
"ENSRNOG00000067174",0
"ENSRNOG00000014330",1130
"ENSRNOG00000069494",0
"ENSRNOG00000026419",0
"ENSRNOG00000013223",308
"ENSRNOG00000065958",0
"ENSRNOG00000046112",128
"ENSRNOG00000027264",205
"ENSRNOG00000032798",311
"ENSRNOG00000019319",2034
"ENSRNOG00000018603",152
"ENSRNOG00000032817",0
"ENSRNOG00000027422",531
"ENSRNOG00000020763",1138
"ENSRNOG00000064249",0
"ENSRNOG00000049505",316
"ENSRNOG00000059408",1182
"ENSRNOG00000048250",635
"ENSRNOG00000064870",0
"ENSRNOG00000028891",23
"ENSRNOG00000019959",2
"ENSRNOG00000020452",2009
"ENSRNOG00000050224",439
"ENSRNOG00000031562",0
"ENSRNOG00000013439",0
"ENSRNOG00000014916",2995
"ENSRNOG00000033196",1
"ENSRNOG00000020263",0
"ENSRNOG00000058277",1
"ENSRNOG00000051197",5457
"ENSRNOG00000071074",0
"ENSRNOG00000068712",0
"ENSRNOG00000020947",265
"ENSRNOG00000020597",186
"ENSRNOG00000068594",0
"ENSRNOG00000017826",541
"ENSRNOG00000013506",545
"ENSRNOG00000014277",396
"ENSRNOG00000012641",2061
"ENSRNOG00000040300",0
"ENSRNOG00000015675",0
"ENSRNOG00000050206",7
"ENSRNOG00000063249",0
"ENSRNOG00000012002",12140
"ENSRNOG00000012788",1576
"ENSRNOG00000070758",0
"ENSRNOG00000070086",0
"ENSRNOG00000017873",0
"ENSRNOG00000020532",155
"ENSRNOG00000019418",0
"ENSRNOG00000070971",34
"ENSRNOG00000031178",0
"ENSRNOG00000042308",50
"ENSRNOG00000012574",177
"ENSRNOG00000047040",3
"ENSRNOG00000001500",558
"ENSRNOG00000016737",0
"ENSRNOG00000019413",107
"ENSRNOG00000068445",2252
"ENSRNOG00000015844",2038
"ENSRNOG00000068953",122
"ENSRNOG00000047703",0
"ENSRNOG00000038276",0
"ENSRNOG00000063034",0
"ENSRNOG00000067884",0
"ENSRNOG00000017963",306
"ENSRNOG00000064966",0
"ENSRNOG00000019532",1980
"ENSRNOG00000015217",607
"ENSRNOG00000016267",231
"ENSRNOG00000021510",16
"ENSRNOG00000059330",0
"ENSRNOG00000020425",967
"ENSRNOG00000064833",1
"ENSRNOG00000017383",684
"ENSRNOG00000019161",612
"ENSRNOG00000047526",545
"ENSRNOG00000069479",0
"ENSRNOG00000028041",0
"ENSRNOG00000016462",312
"ENSRNOG00000067828",4
"ENSRNOG00000010664",125
"ENSRNOG00000019424",0
"ENSRNOG00000016790",780
"ENSRNOG00000039730",816
"ENSRNOG00000014902",220
"ENSRNOG00000020949",2
"ENSRNOG00000066044",0
"ENSRNOG00000013358",20
"ENSRNOG00000049259",239
"ENSRNOG00000023091",139
"ENSRNOG00000015860",6
"ENSRNOG00000018517",276
"ENSRNOG00000001499",9
"ENSRNOG00000050554",54
"ENSRNOG00000021206",137
"ENSRNOG00000065183",0
"ENSRNOG00000050223",1369
"ENSRNOG00000011191",0
"ENSRNOG00000030281",0
"ENSRNOG00000069921",238
"ENSRNOG00000018514",0
"ENSRNOG00000016054",4097
"ENSRNOG00000020956",589
"ENSRNOG00000001501",516
"ENSRNOG00000018512",0
"ENSRNOG00000020417",880
"ENSRNOG00000063413",0
"ENSRNOG00000069434",62
"ENSRNOG00000013877",795
"ENSRNOG00000064721",1266
"ENSRNOG00000036648",0
"ENSRNOG00000018878",783
"ENSRNOG00000020410",2
"ENSRNOG00000014852",392
"ENSRNOG00000037715",394
"ENSRNOG00000065723",0
"ENSRNOG00000063597",0
"ENSRNOG00000064980",1
"ENSRNOG00000020793",475
"ENSRNOG00000047145",267
"ENSRNOG00000052304",0
"ENSRNOG00000065613",0
"ENSRNOG00000019442",279
"ENSRNOG00000015152",0
"ENSRNOG00000066612",1
"ENSRNOG00000016935",1389
"ENSRNOG00000018531",412
"ENSRNOG00000020426",839
"ENSRNOG00000016038",1629
"ENSRNOG00000016611",1000
"ENSRNOG00000056118",3756
"ENSRNOG00000019127",156
"ENSRNOG00000046353",33
"ENSRNOG00000069874",0
"ENSRNOG00000023150",13127
"ENSRNOG00000047229",292
"ENSRNOG00000068940",0
"ENSRNOG00000062423",0
"ENSRNOG00000022313",0
"ENSRNOG00000015086",2
"ENSRNOG00000062741",13
"ENSRNOG00000069678",0
"ENSRNOG00000019280",11
"ENSRNOG00000020587",17571
"ENSRNOG00000065864",0
"ENSRNOG00000027240",1
"ENSRNOG00000020411",2329
"ENSRNOG00000065701",0
"ENSRNOG00000030331",0
"ENSRNOG00000062988",0
"ENSRNOG00000063917",0
"ENSRNOG00000063592",22
"ENSRNOG00000016973",361
"ENSRNOG00000018551",1
"ENSRNOG00000015293",6
"ENSRNOG00000049232",2996
"ENSRNOG00000063929",0
"ENSRNOG00000019318",5
"ENSRNOG00000018547",146
"ENSRNOG00000018580",0
"ENSRNOG00000042592",876
"ENSRNOG00000050831",0
"ENSRNOG00000064244",13
"ENSRNOG00000020481",192
"ENSRNOG00000043154",1
"ENSRNOG00000018606",1
"ENSRNOG00000018664",0
"ENSRNOG00000013823",1
"ENSRNOG00000019501",603
"ENSRNOG00000017897",14
"ENSRNOG00000016791",911
"ENSRNOG00000021058",186
"ENSRNOG00000012692",589
"ENSRNOG00000065121",0
"ENSRNOG00000013351",2785
"ENSRNOG00000017509",468
"ENSRNOG00000018515",251
"ENSRNOG00000031927",0
"ENSRNOG00000063282",0
"ENSRNOG00000017147",9
"ENSRNOG00000032004",0
"ENSRNOG00000022164",48
"ENSRNOG00000021063",81
"ENSRNOG00000013407",0
"ENSRNOG00000065806",0
"ENSRNOG00000039076",207
"ENSRNOG00000019489",532
"ENSRNOG00000014951",6
"ENSRNOG00000031739",25
"ENSRNOG00000020235",7730
"ENSRNOG00000021130",0
"ENSRNOG00000046669",0
"ENSRNOG00000018612",0
"ENSRNOG00000019999",58
"ENSRNOG00000014925",19
"ENSRNOG00000021017",299
"ENSRNOG00000010994",71
"ENSRNOG00000070690",0
"ENSRNOG00000054336",1
"ENSRNOG00000015407",0
"ENSRNOG00000018831",0
"ENSRNOG00000015830",0
"ENSRNOG00000012988",7
"ENSRNOG00000021027",1488
"ENSRNOG00000042686",412
"ENSRNOG00000009922",3
"ENSRNOG00000052287",0
"ENSRNOG00000014610",11687
"ENSRNOG00000020882",423
"ENSRNOG00000067926",1147
"ENSRNOG00000019627",18
"ENSRNOG00000016940",608
"ENSRNOG00000015488",1102
"ENSRNOG00000012034",0
"ENSRNOG00000015609",333
"ENSRNOG00000030776",239
"ENSRNOG00000020308",1385
"ENSRNOG00000021032",886
"ENSRNOG00000042705",0
"ENSRNOG00000068628",0
"ENSRNOG00000017191",3789
"ENSRNOG00000016624",4
"ENSRNOG00000070392",1083
"ENSRNOG00000063151",0
"ENSRNOG00000018864",0
"ENSRNOG00000018369",221
"ENSRNOG00000025587",582
"ENSRNOG00000023053",1049
"ENSRNOG00000050257",75
"ENSRNOG00000071068",0
"ENSRNOG00000068373",0
"ENSRNOG00000069023",0
"ENSRNOG00000033498",1522
"ENSRNOG00000042852",0
"ENSRNOG00000070184",243
"ENSRNOG00000065015",166
"ENSRNOG00000019432",0
"ENSRNOG00000012460",83
"ENSRNOG00000031202",0
"ENSRNOG00000068605",3
"ENSRNOG00000063141",0
"ENSRNOG00000020057",0
"ENSRNOG00000026163",966
"ENSRNOG00000061312",0
"ENSRNOG00000015982",2
"ENSRNOG00000068273",0
"ENSRNOG00000040242",74
"ENSRNOG00000021035",7417
"ENSRNOG00000020675",1698
"ENSRNOG00000043455",0
"ENSRNOG00000012036",244
"ENSRNOG00000021800",2
"ENSRNOG00000015551",647
"ENSRNOG00000069813",0
"ENSRNOG00000020683",4325
"ENSRNOG00000019283",129
"ENSRNOG00000055650",0
"ENSRNOG00000064555",0
"ENSRNOG00000064293",1268
"ENSRNOG00000070088",0
"ENSRNOG00000021039",5
"ENSRNOG00000014434",911
"ENSRNOG00000014290",0
"ENSRNOG00000066778",0
"ENSRNOG00000020812",2178
"ENSRNOG00000020546",74
"ENSRNOG00000065013",0
"ENSRNOG00000012524",2987
"ENSRNOG00000042777",284
"ENSRNOG00000012103",0
"ENSRNOG00000019728",0
"ENSRNOG00000063232",1
"ENSRNOG00000071080",0
"ENSRNOG00000046874",1882
"ENSRNOG00000027405",433
"ENSRNOG00000068792",5
"ENSRNOG00000026109",560
"ENSRNOG00000020538",0
"ENSRNOG00000029766",0
"ENSRNOG00000021046",2
"ENSRNOG00000068685",0
"ENSRNOG00000015660",441
"ENSRNOG00000067569",0
"ENSRNOG00000068625",0
"ENSRNOG00000020098",0
"ENSRNOG00000017854",434
"ENSRNOG00000001488",5455
"ENSRNOG00000020713",1568
"ENSRNOG00000070095",41
"ENSRNOG00000067308",1
"ENSRNOG00000064385",3511
"ENSRNOG00000068117",0
"ENSRNOG00000046983",130
"ENSRNOG00000012611",90
"ENSRNOG00000018773",151
"ENSRNOG00000020109",0
"ENSRNOG00000031529",2
"ENSRNOG00000017508",290
"ENSRNOG00000010853",0
"ENSRNOG00000019555",784
"ENSRNOG00000020876",1200
"ENSRNOG00000012092",1
"ENSRNOG00000037814",5
"ENSRNOG00000055972",0
"ENSRNOG00000034184",15
"ENSRNOG00000020233",2711
"ENSRNOG00000018808",32
"ENSRNOG00000020883",234
"ENSRNOG00000056362",0
"ENSRNOG00000001489",484
"ENSRNOG00000024414",1897
"ENSRNOG00000015593",0
"ENSRNOG00000046971",0
"ENSRNOG00000033906",12
"ENSRNOG00000027784",1480
"ENSRNOG00000021048",5
"ENSRNOG00000013553",0
"ENSRNOG00000018690",319
"ENSRNOG00000011540",1645
"ENSRNOG00000020927",9
"ENSRNOG00000020063",495
"ENSRNOG00000023528",8
"ENSRNOG00000064702",0
"ENSRNOG00000017678",1714
"ENSRNOG00000011476",128
"ENSRNOG00000052220",0
"ENSRNOG00000049014",0
"ENSRNOG00000024460",366
"ENSRNOG00000020982",1319
"ENSRNOG00000001490",729
"ENSRNOG00000022129",0
"ENSRNOG00000011480",862
"ENSRNOG00000020578",35
"ENSRNOG00000012872",427
"ENSRNOG00000010087",340
"ENSRNOG00000021493",6
"ENSRNOG00000020889",13059
"ENSRNOG00000064590",0
"ENSRNOG00000020695",598
"ENSRNOG00000047575",198
"ENSRNOG00000061450",33
"ENSRNOG00000020102",5985
"ENSRNOG00000068112",0
"ENSRNOG00000017429",6
"ENSRNOG00000010753",1467
"ENSRNOG00000020605",337
"ENSRNOG00000066632",0
"ENSRNOG00000012576",1526
"ENSRNOG00000015517",222
"ENSRNOG00000017030",1699
"ENSRNOG00000070869",0
"ENSRNOG00000067718",0
"ENSRNOG00000025644",125
"ENSRNOG00000013663",51
"ENSRNOG00000019599",0
"ENSRNOG00000020938",0
"ENSRNOG00000014166",166
"ENSRNOG00000047035",980
"ENSRNOG00000015658",3153
"ENSRNOG00000063891",0
"ENSRNOG00000024580",0
"ENSRNOG00000020686",1
"ENSRNOG00000066760",0
"ENSRNOG00000066678",0
"ENSRNOG00000021078",1
"ENSRNOG00000014791",2695
"ENSRNOG00000019249",3
"ENSRNOG00000069065",14
"ENSRNOG00000011290",484
"ENSRNOG00000019485",2767
"ENSRNOG00000020990",0
"ENSRNOG00000015822",1373
"ENSRNOG00000047279",1
"ENSRNOG00000015456",167
"ENSRNOG00000015783",0
"ENSRNOG00000066654",0
"ENSRNOG00000020995",0
"ENSRNOG00000020310",532
"ENSRNOG00000020669",14
"ENSRNOG00000020699",3
"ENSRNOG00000069183",0
"ENSRNOG00000068514",0
"ENSRNOG00000021507",0
"ENSRNOG00000036981",0
"ENSRNOG00000002628",0
"ENSRNOG00000006962",4
"ENSRNOG00000018012",2488
"ENSRNOG00000069456",1096
"ENSRNOG00000015180",119
"ENSRNOG00000025220",23
"ENSRNOG00000013123",12
"ENSRNOG00000064904",0
"ENSRNOG00000018858",120
"ENSRNOG00000020164",38
"ENSRNOG00000025354",0
"ENSRNOG00000016769",1
"ENSRNOG00000031662",0
"ENSRNOG00000065448",0
"ENSRNOG00000026861",0
"ENSRNOG00000014465",1
"ENSRNOG00000029049",390
"ENSRNOG00000017220",609
"ENSRNOG00000031073",0
"ENSRNOG00000014181",0
"ENSRNOG00000016490",0
"ENSRNOG00000014779",1145
"ENSRNOG00000068871",0
"ENSRNOG00000018339",0
"ENSRNOG00000031459",352
"ENSRNOG00000017648",0
"ENSRNOG00000018336",5
"ENSRNOG00000021011",1
"ENSRNOG00000055761",988
"ENSRNOG00000009891",691
"ENSRNOG00000011058",2885
"ENSRNOG00000018321",15
"ENSRNOG00000031113",724
"ENSRNOG00000067810",1
"ENSRNOG00000015972",1
"ENSRNOG00000047019",408
"ENSRNOG00000045732",0
"ENSRNOG00000011077",7716
"ENSRNOG00000052687",735
"ENSRNOG00000019453",55111
"ENSRNOG00000014227",0
"ENSRNOG00000015339",2483
"ENSRNOG00000051208",1
"ENSRNOG00000037219",1
"ENSRNOG00000016697",64
"ENSRNOG00000064479",0
"ENSRNOG00000017756",0
"ENSRNOG00000070772",0
"ENSRNOG00000038445",6
"ENSRNOG00000020779",3
"ENSRNOG00000048014",0
"ENSRNOG00000019600",0
"ENSRNOG00000020206",9390
"ENSRNOG00000021014",1
"ENSRNOG00000068083",0
"ENSRNOG00000027436",257
"ENSRNOG00000064179",2
"ENSRNOG00000017357",0
"ENSRNOG00000062814",2
"ENSRNOG00000018524",1417
"ENSRNOG00000020530",0
"ENSRNOG00000016147",9
"ENSRNOG00000021056",35
"ENSRNOG00000037638",1123
"ENSRNOG00000065638",1
"ENSRNOG00000019199",151
"ENSRNOG00000015218",382
"ENSRNOG00000050207",0
"ENSRNOG00000010763",3
"ENSRNOG00000069620",0
"ENSRNOG00000015030",1284
"ENSRNOG00000011015",1122
"ENSRNOG00000014787",0
"ENSRNOG00000066679",0
"ENSRNOG00000021020",1
"ENSRNOG00000019338",0
"ENSRNOG00000021016",0
"ENSRNOG00000020700",243
"ENSRNOG00000064437",166
"ENSRNOG00000016327",374
"ENSRNOG00000023847",0
"ENSRNOG00000069949",0
"ENSRNOG00000014829",428
"ENSRNOG00000020044",751
"ENSRNOG00000016595",0
"ENSRNOG00000060021",9
"ENSRNOG00000065515",0
"ENSRNOG00000064196",0
"ENSRNOG00000037798",38
"ENSRNOG00000060610",0
"ENSRNOG00000052810",13
"ENSRNOG00000017681",0
"ENSRNOG00000019616",1
"ENSRNOG00000055176",14
"ENSRNOG00000056940",2125
"ENSRNOG00000063855",0
"ENSRNOG00000016102",6
"ENSRNOG00000055298",0
"ENSRNOG00000029490",402
"ENSRNOG00000009462",539
"ENSRNOG00000060429",295
"ENSRNOG00000021109",20
"ENSRNOG00000018986",13
"ENSRNOG00000008824",0
"ENSRNOG00000063416",2
"ENSRNOG00000070289",0
"ENSRNOG00000051450",919
"ENSRNOG00000062471",0
"ENSRNOG00000061012",2017
"ENSRNOG00000013241",0
"ENSRNOG00000021118",1541
"ENSRNOG00000053735",634
"ENSRNOG00000002332",13
"ENSRNOG00000054418",0
"ENSRNOG00000015911",2047
"ENSRNOG00000032034",2216
"ENSRNOG00000061533",328
"ENSRNOG00000009664",204
"ENSRNOG00000033775",0
"ENSRNOG00000066079",0
"ENSRNOG00000065821",0
"ENSRNOG00000021025",603
"ENSRNOG00000001466",0
"ENSRNOG00000011994",0
"ENSRNOG00000026572",42
"ENSRNOG00000020719",184
"ENSRNOG00000019560",10
"ENSRNOG00000062718",4
"ENSRNOG00000046480",69
"ENSRNOG00000017365",3
"ENSRNOG00000016807",3233
"ENSRNOG00000015865",3567
"ENSRNOG00000018007",471
"ENSRNOG00000069231",0
"ENSRNOG00000056733",0
"ENSRNOG00000028753",328
"ENSRNOG00000025375",2
"ENSRNOG00000020182",489
"ENSRNOG00000013190",386
"ENSRNOG00000013795",558
"ENSRNOG00000060603",222
"ENSRNOG00000019970",638
"ENSRNOG00000061348",71
"ENSRNOG00000031003",84
"ENSRNOG00000020652",9326
"ENSRNOG00000058286",0
"ENSRNOG00000037541",0
"ENSRNOG00000062473",320
"ENSRNOG00000070704",0
"ENSRNOG00000060972",948
"ENSRNOG00000070441",6
"ENSRNOG00000011975",1011
"ENSRNOG00000019132",124
"ENSRNOG00000047901",0
"ENSRNOG00000070198",0
"ENSRNOG00000016368",435
"ENSRNOG00000004273",84
"ENSRNOG00000066811",0
"ENSRNOG00000021145",141
"ENSRNOG00000054391",463
"ENSRNOG00000020731",13
"ENSRNOG00000033343",20
"ENSRNOG00000066108",0
"ENSRNOG00000032819",0
"ENSRNOG00000070349",52
"ENSRNOG00000019578",10921
"ENSRNOG00000011174",2
"ENSRNOG00000017137",214
"ENSRNOG00000020897",3053
"ENSRNOG00000014186",100
"ENSRNOG00000012055",2216
"ENSRNOG00000017753",151
"ENSRNOG00000029945",0
"ENSRNOG00000017975",0
"ENSRNOG00000051915",1215
"ENSRNOG00000020746",7
"ENSRNOG00000011411",754
"ENSRNOG00000068342",290
"ENSRNOG00000026517",1234
"ENSRNOG00000020991",0
"ENSRNOG00000065978",0
"ENSRNOG00000021147",1464
"ENSRNOG00000018106",139
"ENSRNOG00000017621",589
"ENSRNOG00000024056",209
"ENSRNOG00000010964",4420
"ENSRNOG00000018411",328
"ENSRNOG00000023931",89
"ENSRNOG00000054181",0
"ENSRNOG00000014530",1715
"ENSRNOG00000065256",0
"ENSRNOG00000055194",0
"ENSRNOG00000011675",122
"ENSRNOG00000017446",4082
"ENSRNOG00000016244",4680
"ENSRNOG00000063516",0
"ENSRNOG00000016815",593
"ENSRNOG00000018936",447
"ENSRNOG00000014193",752
"ENSRNOG00000021659",11
"ENSRNOG00000014908",1152
"ENSRNOG00000065298",0
"ENSRNOG00000064302",238
"ENSRNOG00000018379",250
"ENSRNOG00000019706",0
"ENSRNOG00000053084",288
"ENSRNOG00000020405",0
